partido,match_id,mercado,casa,lado,cuota
Czech Republic - Croatia,1301087876,Total Goals 1,Megapari,Over,1.03
Czech Republic - Croatia,1301087876,Total Goals 1,Megapari,Under,8.7
Czech Republic - Croatia,1301087876,Total Goals 1.25,Megapari,Over,1.14
Czech Republic - Croatia,1301087876,Total Goals 1.25,Megapari,Under,5.02
Czech Republic - Croatia,1301087876,Total Goals 1.5,Megapari,Over,1.25
Czech Republic - Croatia,1301087876,Total Goals 1.5,Megapari,Under,3.62
Czech Republic - Croatia,1301087876,Total Goals 1.75,Megapari,Over,1.32
Czech Republic - Croatia,1301087876,Total Goals 1.75,Megapari,Under,3.27
Czech Republic - Croatia,1301087876,Total Goals 2,Megapari,Over,1.39
Czech Republic - Croatia,1301087876,Total Goals 2,Megapari,Under,2.9
Czech Republic - Croatia,1301087876,Total Goals 2.25,Megapari,Over,1.63
Czech Republic - Croatia,1301087876,Total Goals 2.25,Megapari,Under,2.29
Czech Republic - Croatia,1301087876,Total Goals 2.75,Megapari,Over,2.03
Czech Republic - Croatia,1301087876,Total Goals 2.75,Megapari,Under,1.75
Czech Republic - Croatia,1301087876,Total Goals 3,Megapari,Over,2.39
Czech Republic - Croatia,1301087876,Total Goals 3,Megapari,Under,1.55
Czech Republic - Croatia,1301087876,Total Goals 3.25,Megapari,Over,2.65
Czech Republic - Croatia,1301087876,Total Goals 3.25,Megapari,Under,1.43
Czech Republic - Croatia,1301087876,Total Goals 3.5,Megapari,Over,2.94
Czech Republic - Croatia,1301087876,Total Goals 3.5,Megapari,Under,1.36
Czech Republic - Croatia,1301087876,Total Goals 3.75,Megapari,Over,3.53
Czech Republic - Croatia,1301087876,Total Goals 3.75,Megapari,Under,1.24
Czech Republic - Croatia,1301087876,Total Goals 4,Megapari,Over,4.8
Czech Republic - Croatia,1301087876,Total Goals 4,Megapari,Under,1.14
Czech Republic - Croatia,1301087876,Total Goals 4.25,Megapari,Over,5.07
Czech Republic - Croatia,1301087876,Total Goals 4.25,Megapari,Under,1.11
Czech Republic - Croatia,1301087876,Total Goals 4.5,Megapari,Over,5.45
Czech Republic - Croatia,1301087876,Total Goals 4.5,Megapari,Under,1.09
Czech Republic - Croatia,1301087876,Total Goals 4.75,Megapari,Over,6.3
Czech Republic - Croatia,1301087876,Total Goals 4.75,Megapari,Under,1.06
Czech Republic - Croatia,1301087876,Total Goals 5,Megapari,Over,8.5
Czech Republic - Croatia,1301087876,Total Goals 5,Megapari,Under,1.05
Czech Republic - Croatia,1301087876,Total Goals 5.5,Megapari,Over,10.5
Czech Republic - Croatia,1301087876,Total Goals 5.5,Megapari,Under,1.02
Czech Republic - Croatia,1301087876,Total Goals 6.5,Megapari,Over,16.0
Czech Republic - Croatia,1301087876,Total Goals 6.5,Megapari,Under,1.01
Czech Republic - Croatia,1301087876,Total Goals 7.5,Megapari,Over,18.0
Czech Republic - Croatia,1301087876,Total Goals 7.5,Megapari,Under,1.0
Czech Republic - Croatia,1301087876,Asian Handicap -2/+2,Megapari,Home,12.5
Czech Republic - Croatia,1301087876,Asian Handicap -2/+2,Megapari,Away,1.01
Czech Republic - Croatia,1301087876,Asian Handicap -1.75/+1.75,Megapari,Home,10.3
Czech Republic - Croatia,1301087876,Asian Handicap -1.75/+1.75,Megapari,Away,1.01
Czech Republic - Croatia,1301087876,Asian Handicap -1.5/+1.5,Megapari,Home,7.9
Czech Republic - Croatia,1301087876,Asian Handicap -1.5/+1.5,Megapari,Away,1.04
Czech Republic - Croatia,1301087876,Asian Handicap -1.25/+1.25,Megapari,Home,7.5
Czech Republic - Croatia,1301087876,Asian Handicap -1.25/+1.25,Megapari,Away,1.06
Czech Republic - Croatia,1301087876,Asian Handicap -1/+1,Megapari,Home,7.0
Czech Republic - Croatia,1301087876,Asian Handicap -1/+1,Megapari,Away,1.07
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Megapari,Home,4.6
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Megapari,Away,1.18
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Megapari,Home,3.17
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Megapari,Away,1.35
Czech Republic - Croatia,1301087876,Asian Handicap 0,Megapari,Home,2.65
Czech Republic - Croatia,1301087876,Asian Handicap 0,Megapari,Away,1.48
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Megapari,Home,2.07
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Megapari,Away,1.73
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Megapari,Home,1.58
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Megapari,Away,2.26
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Megapari,Home,1.38
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Megapari,Away,2.85
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Megapari,Home,1.29
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Megapari,Away,3.19
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Megapari,Home,1.24
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Megapari,Away,3.56
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Megapari,Home,1.14
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Megapari,Away,4.47
Czech Republic - Croatia,1301087876,Asian Handicap +2/-2,Megapari,Home,1.06
Czech Republic - Croatia,1301087876,Asian Handicap +2/-2,Megapari,Away,6.4
Czech Republic - Croatia,1301087876,Asian Handicap +2.5/-2.5,Megapari,Home,1.03
Czech Republic - Croatia,1301087876,Asian Handicap +2.5/-2.5,Megapari,Away,7.1
Czech Republic - Croatia,1301087876,Both Teams To Score,Megapari,Yes,1.67
Czech Republic - Croatia,1301087876,Both Teams To Score,Megapari,No,2.1
Czech Republic - Croatia,1301087876,Odd or Even,Megapari,Odd,1.89
Czech Republic - Croatia,1301087876,Odd or Even,Megapari,Even,1.81
Czech Republic - Croatia,1301087876,Full Time Result,Fezbet,Home,3.66
Czech Republic - Croatia,1301087876,Full Time Result,Fezbet,Draw,3.33
Czech Republic - Croatia,1301087876,Full Time Result,Fezbet,Away,2.05
Czech Republic - Croatia,1301087876,Total Goals 2.5,Fezbet,Over,1.81
Czech Republic - Croatia,1301087876,Total Goals 2.5,Fezbet,Under,1.96
Czech Republic - Croatia,1301087876,Total Goals 0.5,Fezbet,Over,1.05
Czech Republic - Croatia,1301087876,Total Goals 0.5,Fezbet,Under,8.5
Czech Republic - Croatia,1301087876,Total Goals 1,Fezbet,Over,1.05
Czech Republic - Croatia,1301087876,Total Goals 1,Fezbet,Under,8.0
Czech Republic - Croatia,1301087876,Total Goals 1.25,Fezbet,Over,1.16
Czech Republic - Croatia,1301087876,Total Goals 1.25,Fezbet,Under,4.75
Czech Republic - Croatia,1301087876,Total Goals 1.5,Fezbet,Over,1.25
Czech Republic - Croatia,1301087876,Total Goals 1.5,Fezbet,Under,3.66
Czech Republic - Croatia,1301087876,Total Goals 1.75,Fezbet,Over,1.3
Czech Republic - Croatia,1301087876,Total Goals 1.75,Fezbet,Under,3.33
Czech Republic - Croatia,1301087876,Total Goals 2,Fezbet,Over,1.38
Czech Republic - Croatia,1301087876,Total Goals 2,Fezbet,Under,2.85
Czech Republic - Croatia,1301087876,Total Goals 2.25,Fezbet,Over,1.6
Czech Republic - Croatia,1301087876,Total Goals 2.25,Fezbet,Under,2.25
Czech Republic - Croatia,1301087876,Total Goals 2.75,Fezbet,Over,2.0
Czech Republic - Croatia,1301087876,Total Goals 2.75,Fezbet,Under,1.75
Czech Republic - Croatia,1301087876,Total Goals 3,Fezbet,Over,2.4
Czech Republic - Croatia,1301087876,Total Goals 3,Fezbet,Under,1.52
Czech Republic - Croatia,1301087876,Total Goals 3.25,Fezbet,Over,2.71
Czech Republic - Croatia,1301087876,Total Goals 3.25,Fezbet,Under,1.42
Czech Republic - Croatia,1301087876,Total Goals 3.5,Fezbet,Over,3.0
Czech Republic - Croatia,1301087876,Total Goals 3.5,Fezbet,Under,1.36
Czech Republic - Croatia,1301087876,Total Goals 3.75,Fezbet,Over,3.6
Czech Republic - Croatia,1301087876,Total Goals 3.75,Fezbet,Under,1.26
Czech Republic - Croatia,1301087876,Total Goals 4,Fezbet,Over,4.75
Czech Republic - Croatia,1301087876,Total Goals 4,Fezbet,Under,1.16
Czech Republic - Croatia,1301087876,Total Goals 4.25,Fezbet,Over,5.33
Czech Republic - Croatia,1301087876,Total Goals 4.25,Fezbet,Under,1.13
Czech Republic - Croatia,1301087876,Total Goals 4.5,Fezbet,Over,5.5
Czech Republic - Croatia,1301087876,Total Goals 4.5,Fezbet,Under,1.12
Czech Republic - Croatia,1301087876,Total Goals 4.75,Fezbet,Over,7.0
Czech Republic - Croatia,1301087876,Total Goals 4.75,Fezbet,Under,1.07
Czech Republic - Croatia,1301087876,Total Goals 5,Fezbet,Over,9.0
Czech Republic - Croatia,1301087876,Total Goals 5,Fezbet,Under,1.04
Czech Republic - Croatia,1301087876,Total Goals 5.5,Fezbet,Over,10.0
Czech Republic - Croatia,1301087876,Total Goals 5.5,Fezbet,Under,1.03
Czech Republic - Croatia,1301087876,Total Goals 6.5,Fezbet,Over,11.0
Czech Republic - Croatia,1301087876,Total Goals 6.5,Fezbet,Under,1.02
Czech Republic - Croatia,1301087876,Asian Handicap +0.5/-0.5,Fezbet,Home,1.74
Czech Republic - Croatia,1301087876,Asian Handicap +0.5/-0.5,Fezbet,Away,1.95
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Fezbet,Home,4.4
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Fezbet,Away,1.18
Czech Republic - Croatia,1301087876,Asian Handicap -0.5/+0.5,Fezbet,Home,3.5
Czech Republic - Croatia,1301087876,Asian Handicap -0.5/+0.5,Fezbet,Away,1.26
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Fezbet,Home,3.1
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Fezbet,Away,1.33
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Fezbet,Home,2.0
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Fezbet,Away,1.71
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Fezbet,Home,1.57
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Fezbet,Away,2.25
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Fezbet,Home,1.38
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Fezbet,Away,2.85
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Fezbet,Home,1.32
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Fezbet,Away,3.15
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Fezbet,Home,1.26
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Fezbet,Away,3.5
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Fezbet,Home,1.18
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Fezbet,Away,4.4
Czech Republic - Croatia,1301087876,Odd or Even,Fezbet,Odd,2.0
Czech Republic - Croatia,1301087876,Odd or Even,Fezbet,Even,1.8
Czech Republic - Croatia,1301087876,Full Time Result,Powbet,Home,3.66
Czech Republic - Croatia,1301087876,Full Time Result,Powbet,Draw,3.33
Czech Republic - Croatia,1301087876,Full Time Result,Powbet,Away,2.05
Czech Republic - Croatia,1301087876,Total Goals 2.5,Powbet,Over,1.81
Czech Republic - Croatia,1301087876,Total Goals 2.5,Powbet,Under,1.96
Czech Republic - Croatia,1301087876,Total Goals 0.5,Powbet,Over,1.05
Czech Republic - Croatia,1301087876,Total Goals 0.5,Powbet,Under,8.5
Czech Republic - Croatia,1301087876,Total Goals 1,Powbet,Over,1.05
Czech Republic - Croatia,1301087876,Total Goals 1,Powbet,Under,8.0
Czech Republic - Croatia,1301087876,Total Goals 1.25,Powbet,Over,1.16
Czech Republic - Croatia,1301087876,Total Goals 1.25,Powbet,Under,4.75
Czech Republic - Croatia,1301087876,Total Goals 1.5,Powbet,Over,1.25
Czech Republic - Croatia,1301087876,Total Goals 1.5,Powbet,Under,3.66
Czech Republic - Croatia,1301087876,Total Goals 1.75,Powbet,Over,1.3
Czech Republic - Croatia,1301087876,Total Goals 1.75,Powbet,Under,3.33
Czech Republic - Croatia,1301087876,Total Goals 2,Powbet,Over,1.38
Czech Republic - Croatia,1301087876,Total Goals 2,Powbet,Under,2.85
Czech Republic - Croatia,1301087876,Total Goals 2.25,Powbet,Over,1.6
Czech Republic - Croatia,1301087876,Total Goals 2.25,Powbet,Under,2.25
Czech Republic - Croatia,1301087876,Total Goals 2.75,Powbet,Over,2.0
Czech Republic - Croatia,1301087876,Total Goals 2.75,Powbet,Under,1.75
Czech Republic - Croatia,1301087876,Total Goals 3,Powbet,Over,2.4
Czech Republic - Croatia,1301087876,Total Goals 3,Powbet,Under,1.52
Czech Republic - Croatia,1301087876,Total Goals 3.25,Powbet,Over,2.71
Czech Republic - Croatia,1301087876,Total Goals 3.25,Powbet,Under,1.42
Czech Republic - Croatia,1301087876,Total Goals 3.5,Powbet,Over,3.0
Czech Republic - Croatia,1301087876,Total Goals 3.5,Powbet,Under,1.36
Czech Republic - Croatia,1301087876,Total Goals 3.75,Powbet,Over,3.6
Czech Republic - Croatia,1301087876,Total Goals 3.75,Powbet,Under,1.26
Czech Republic - Croatia,1301087876,Total Goals 4,Powbet,Over,4.75
Czech Republic - Croatia,1301087876,Total Goals 4,Powbet,Under,1.16
Czech Republic - Croatia,1301087876,Total Goals 4.25,Powbet,Over,5.33
Czech Republic - Croatia,1301087876,Total Goals 4.25,Powbet,Under,1.13
Czech Republic - Croatia,1301087876,Total Goals 4.5,Powbet,Over,5.5
Czech Republic - Croatia,1301087876,Total Goals 4.5,Powbet,Under,1.12
Czech Republic - Croatia,1301087876,Total Goals 4.75,Powbet,Over,7.0
Czech Republic - Croatia,1301087876,Total Goals 4.75,Powbet,Under,1.07
Czech Republic - Croatia,1301087876,Total Goals 5,Powbet,Over,9.0
Czech Republic - Croatia,1301087876,Total Goals 5,Powbet,Under,1.04
Czech Republic - Croatia,1301087876,Total Goals 5.5,Powbet,Over,10.0
Czech Republic - Croatia,1301087876,Total Goals 5.5,Powbet,Under,1.03
Czech Republic - Croatia,1301087876,Total Goals 6.5,Powbet,Over,11.0
Czech Republic - Croatia,1301087876,Total Goals 6.5,Powbet,Under,1.02
Czech Republic - Croatia,1301087876,Asian Handicap +0.5/-0.5,Powbet,Home,1.74
Czech Republic - Croatia,1301087876,Asian Handicap +0.5/-0.5,Powbet,Away,1.95
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Powbet,Home,4.4
Czech Republic - Croatia,1301087876,Asian Handicap -0.75/+0.75,Powbet,Away,1.18
Czech Republic - Croatia,1301087876,Asian Handicap -0.5/+0.5,Powbet,Home,3.5
Czech Republic - Croatia,1301087876,Asian Handicap -0.5/+0.5,Powbet,Away,1.26
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Powbet,Home,3.1
Czech Republic - Croatia,1301087876,Asian Handicap -0.25/+0.25,Powbet,Away,1.33
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Powbet,Home,2.0
Czech Republic - Croatia,1301087876,Asian Handicap +0.25/-0.25,Powbet,Away,1.71
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Powbet,Home,1.57
Czech Republic - Croatia,1301087876,Asian Handicap +0.75/-0.75,Powbet,Away,2.25
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Powbet,Home,1.38
Czech Republic - Croatia,1301087876,Asian Handicap +1/-1,Powbet,Away,2.85
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Powbet,Home,1.32
Czech Republic - Croatia,1301087876,Asian Handicap +1.25/-1.25,Powbet,Away,3.15
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Powbet,Home,1.26
Czech Republic - Croatia,1301087876,Asian Handicap +1.5/-1.5,Powbet,Away,3.5
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Powbet,Home,1.18
Czech Republic - Croatia,1301087876,Asian Handicap +1.75/-1.75,Powbet,Away,4.4
Czech Republic - Croatia,1301087876,Odd or Even,Powbet,Odd,2.0
Czech Republic - Croatia,1301087876,Odd or Even,Powbet,Even,1.8
Czech Republic - Croatia,1301087876,Full Time Result,FanDuel,Home,3.6
Czech Republic - Croatia,1301087876,Full Time Result,FanDuel,Draw,3.4
Czech Republic - Croatia,1301087876,Full Time Result,FanDuel,Away,2.0
Czech Republic - Croatia,1301087876,Both Teams To Score,FanDuel,Yes,1.66
Czech Republic - Croatia,1301087876,Both Teams To Score,FanDuel,No,2.18
Czech Republic - Croatia,1301087876,Correct Score 0 : 0,FanDuel,0 : 0,13.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 1,FanDuel,0 : 1,8.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 2,FanDuel,0 : 2,10.5
Czech Republic - Croatia,1301087876,Correct Score 0 : 3,FanDuel,0 : 3,20.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 4,FanDuel,0 : 4,46.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 5,FanDuel,0 : 5,101.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 6,FanDuel,0 : 6,351.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 7,FanDuel,0 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 8,FanDuel,0 : 8,501.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 9,FanDuel,0 : 9,501.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 10,FanDuel,0 : 10,401.0
Czech Republic - Croatia,1301087876,Correct Score 0 : 11,FanDuel,0 : 11,401.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 0,FanDuel,1 : 0,12.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 1,FanDuel,1 : 1,6.5
Czech Republic - Croatia,1301087876,Correct Score 1 : 2,FanDuel,1 : 2,8.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 3,FanDuel,1 : 3,17.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 4,FanDuel,1 : 4,36.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 5,FanDuel,1 : 5,101.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 6,FanDuel,1 : 6,351.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 7,FanDuel,1 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 8,FanDuel,1 : 8,501.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 9,FanDuel,1 : 9,401.0
Czech Republic - Croatia,1301087876,Correct Score 1 : 10,FanDuel,1 : 10,401.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 0,FanDuel,2 : 0,20.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 1,FanDuel,2 : 1,12.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 2,FanDuel,2 : 2,13.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 3,FanDuel,2 : 3,23.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 4,FanDuel,2 : 4,61.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 5,FanDuel,2 : 5,126.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 6,FanDuel,2 : 6,501.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 7,FanDuel,2 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 8,FanDuel,2 : 8,501.0
Czech Republic - Croatia,1301087876,Correct Score 2 : 9,FanDuel,2 : 9,401.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 0,FanDuel,3 : 0,46.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 1,FanDuel,3 : 1,31.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 2,FanDuel,3 : 2,31.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 3,FanDuel,3 : 3,51.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 4,FanDuel,3 : 4,101.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 5,FanDuel,3 : 5,351.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 6,FanDuel,3 : 6,501.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 7,FanDuel,3 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 3 : 8,FanDuel,3 : 8,401.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 0,FanDuel,4 : 0,126.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 1,FanDuel,4 : 1,101.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 2,FanDuel,4 : 2,101.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 3,FanDuel,4 : 3,151.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 4,FanDuel,4 : 4,301.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 5,FanDuel,4 : 5,501.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 6,FanDuel,4 : 6,501.0
Czech Republic - Croatia,1301087876,Correct Score 4 : 7,FanDuel,4 : 7,501.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 0,FanDuel,5 : 0,401.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 1,FanDuel,5 : 1,301.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 2,FanDuel,5 : 2,401.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 3,FanDuel,5 : 3,501.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 4,FanDuel,5 : 4,501.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 5,FanDuel,5 : 5,501.0
Czech Republic - Croatia,1301087876,Correct Score 5 : 6,FanDuel,5 : 6,401.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 0,FanDuel,6 : 0,501.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 1,FanDuel,6 : 1,501.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 2,FanDuel,6 : 2,501.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 3,FanDuel,6 : 3,501.0
Czech Republic - Croatia,1301087876,Correct Score 6 : 4,FanDuel,6 : 4,401.0
