casa,familia,mercado,lado,match_id,cuota,prob_cuota,prob_casa,consenso,desviacion,valor
Unibet,Full Time Result,Full Time Result,draw,1319161414,3.2,0.3125,0.29085872576177285,0.28812499999999996,0.002733725761772887,-0.07800000000000007
Freshbet,Full Time Result,Full Time Result,home,1319161414,3.14,0.3184713375796178,0.30017669263512975,0.2936,0.006576692635129722,-0.07809599999999983
Freshbet,Full Time Result,Full Time Result,away,1319161414,2.3,0.4347826086956522,0.4098064412496989,0.41659349999999995,-0.006787058750301056,-0.04183495000000026
Freshbet,Full Time Result,Full Time Result,draw,1319161414,3.25,0.3076923076923077,0.2900168661151715,0.288182,0.0018348661151715295,-0.06340850000000009
N1Bet,Full Time Result,Full Time Result,home,1319161414,3.29,0.303951367781155,0.28940570501236723,0.29395000000000004,-0.004544294987632813,-0.03290449999999978
N1Bet,Full Time Result,Full Time Result,away,1319161414,2.3,0.4347826086956522,0.41397598673508185,0.417328,-0.00335201326491813,-0.040145600000000115
N1Bet,Full Time Result,Full Time Result,draw,1319161414,3.21,0.3115264797507788,0.2966183082525508,0.28812499999999996,0.008493308252550846,-0.07511875000000001
BC.Game,Full Time Result,Full Time Result,home,1319161414,3.2,0.3125,0.29298132646490666,0.29395000000000004,-0.0009686735350933895,-0.05935999999999986
BC.Game,Full Time Result,Full Time Result,away,1319161414,2.24,0.4464285714285714,0.41854475209272374,0.415859,0.002685752092723759,-0.06847583999999995
BC.Game,Full Time Result,Full Time Result,draw,1319161414,3.25,0.3076923076923077,0.2884739214423696,0.28812499999999996,0.00034892144236964295,-0.06359375000000012
Nine Casino,Full Time Result,Full Time Result,home,1319161414,3.25,0.3076923076923077,0.29323044545773413,0.29395000000000004,-0.00071955454226591,-0.04466249999999994
Nine Casino,Full Time Result,Full Time Result,away,1319161414,2.28,0.4385964912280702,0.41798199462177016,0.415859,0.00212299462177018,-0.051841480000000106
Nine Casino,Full Time Result,Full Time Result,draw,1319161414,3.3,0.30303030303030304,0.28878755992049576,0.28812499999999996,0.0006625599204957977,-0.04918750000000016
4rabet,Full Time Result,Full Time Result,home,1319161414,3.2,0.3125,0.2927461139896373,0.29395000000000004,-0.0012038860103627536,-0.05935999999999986
4rabet,Full Time Result,Full Time Result,away,1319161414,2.26,0.4424778761061947,0.4145077720207254,0.417328,-0.002820227979274559,-0.05683872000000012
4rabet,Full Time Result,Full Time Result,draw,1319161414,3.2,0.3125,0.2927461139896373,0.28812499999999996,0.0046211139896373266,-0.07800000000000007
