match_id,casa,lado,cuota,gl,gv,resultado,retorno
1363689989,Fezbet,away,2.4,0,1,1.0,1.4
1363689989,Betano,home,2.8,0,1,0.0,-1.0
1363689989,Betano,draw,3.25,0,1,0.0,-1.0
1363689989,Betano,away,2.42,0,1,1.0,1.42
1363689989,Bwin,home,2.85,0,1,0.0,-1.0
1363689989,Bwin,draw,3.1,0,1,0.0,-1.0
1363689989,Bwin,away,2.25,0,1,1.0,1.25
1363689989,ToonieBet,home,2.75,0,1,0.0,-1.0
1363689989,ToonieBet,draw,3.25,0,1,0.0,-1.0
1363689989,ToonieBet,away,2.4,0,1,1.0,1.4
1363689989,Interwetten,home,2.9,0,1,0.0,-1.0
1363689989,Interwetten,draw,3.05,0,1,0.0,-1.0
1363689989,Interwetten,away,2.35,0,1,1.0,1.35
1363689989,Betway,home,2.63,0,1,0.0,-1.0
1363689989,Betway,draw,3.25,0,1,0.0,-1.0
1363689989,Betway,away,2.3,0,1,1.0,1.2999999999999998
1363695095,Novibet,home,2.7,1,3,0.0,-1.0
1363695095,Novibet,draw,3.2,1,3,0.0,-1.0
1363695095,Novibet,away,2.4,1,3,1.0,1.4
1363695095,20Bet,home,2.59,1,3,0.0,-1.0
1363695095,20Bet,draw,3.03,1,3,0.0,-1.0
1363695095,20Bet,away,2.41,1,3,1.0,1.4100000000000001
1363695095,Betsson,home,2.55,1,3,0.0,-1.0
1363695095,Betsson,draw,3.05,1,3,0.0,-1.0
1363695095,Betsson,away,2.45,1,3,1.0,1.4500000000000002
1363695095,Ivibet,home,2.59,1,3,0.0,-1.0
1363695095,Ivibet,draw,3.03,1,3,0.0,-1.0
1363695095,Ivibet,away,2.41,1,3,1.0,1.4100000000000001
1363695095,Bet9ja,home,2.65,1,3,0.0,-1.0
1363695095,Bet9ja,draw,3.2,1,3,0.0,-1.0
1363695095,Bet9ja,away,2.55,1,3,1.0,1.5499999999999998
1363695095,Stake.com,home,2.55,1,3,0.0,-1.0
1363695095,Stake.com,draw,3.15,1,3,0.0,-1.0
1363695095,Stake.com,away,2.4,1,3,1.0,1.4
1363695095,BetVictor,home,2.6,1,3,0.0,-1.0
1363695095,BetVictor,draw,3.13,1,3,0.0,-1.0
1363695095,BetVictor,away,2.55,1,3,1.0,1.5499999999999998
1363695095,Powbet,home,2.71,1,3,0.0,-1.0
1363695095,Powbet,draw,3.2,1,3,0.0,-1.0
1363695095,Powbet,away,2.45,1,3,1.0,1.4500000000000002
1363695095,Interwetten,home,2.65,1,3,0.0,-1.0
1363695095,Interwetten,draw,3.05,1,3,0.0,-1.0
