config,n_extra,mercado,n,sigmas,acierto_modelo,acierto_mercado,acierto_dif
base+elo+h2h+h2h_profundo+calidad_plantilla,3,ambos_marcan,212,-1.1784386902606023,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+h2h_profundo+calidad_plantilla,3,mas_9_5_corners,212,-1.3231883674996516,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+h2h_profundo+calidad_plantilla,3,mas_4_5_tarjetas,201,-1.8637538495772412,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h+tabla+boxscore,3,resultado,212,-3.139017779485039,0.4858490566037736,0.5141509433962265,-0.02830188679245288
base+elo+h2h+tabla+boxscore,3,mas_2_5,212,-1.5220490082184557,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h+tabla+boxscore,3,ambos_marcan,212,-2.4880123807108863,0.5094339622641509,0.5849056603773585,-0.07547169811320753
base+elo+h2h+tabla+boxscore,3,mas_9_5_corners,212,-1.4760815293230418,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+tabla+boxscore,3,mas_4_5_tarjetas,201,-2.304390225145517,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h+tabla+arbitro,3,resultado,212,-3.0308612294772916,0.47641509433962265,0.5141509433962265,-0.03773584905660382
base+elo+h2h+tabla+arbitro,3,mas_2_5,212,-0.7953179535095756,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h+tabla+arbitro,3,ambos_marcan,212,-1.4715584345610229,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+tabla+arbitro,3,mas_9_5_corners,212,-1.0843418782954113,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+tabla+arbitro,3,mas_4_5_tarjetas,201,-1.931882438897878,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h+tabla+clima,3,resultado,199,-2.8668547588755384,0.4824120603015075,0.5125628140703518,-0.03015075376884424
base+elo+h2h+tabla+clima,3,mas_2_5,199,-1.0955156002545698,0.628140703517588,0.6432160804020101,-0.015075376884422065
base+elo+h2h+tabla+clima,3,ambos_marcan,199,-2.0845152008862478,0.5778894472361809,0.592964824120603,-0.015075376884422176
base+elo+h2h+tabla+clima,3,mas_9_5_corners,199,-1.3410056609355376,0.5226130653266332,0.5829145728643216,-0.06030150753768837
base+elo+h2h+tabla+clima,3,mas_4_5_tarjetas,192,-1.7789069637046062,0.6614583333333334,0.6458333333333334,0.015625
base+elo+h2h+tabla+rotacion,3,resultado,212,-3.103548676714291,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h+tabla+rotacion,3,mas_2_5,212,-1.1744287643076134,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+tabla+rotacion,3,ambos_marcan,212,-2.1919145215597027,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+tabla+rotacion,3,mas_9_5_corners,212,-1.166260139513616,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+tabla+rotacion,3,mas_4_5_tarjetas,201,-1.5743942976952259,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+tabla+calidad_plantilla,3,resultado,212,-2.4446761914124204,0.4716981132075472,0.5141509433962265,-0.04245283018867929
base+elo+h2h+tabla+calidad_plantilla,3,mas_2_5,212,-1.0939240612755088,0.6320754716981132,0.6556603773584906,-0.02358490566037741
base+elo+h2h+tabla+calidad_plantilla,3,ambos_marcan,212,-1.178020400066813,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+tabla+calidad_plantilla,3,mas_9_5_corners,212,-1.2579671186679795,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+tabla+calidad_plantilla,3,mas_4_5_tarjetas,201,-1.9527006339417543,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h+boxscore+arbitro,3,resultado,212,-3.335292869324519,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+boxscore+arbitro,3,mas_2_5,212,-1.1904710333607638,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+boxscore+arbitro,3,ambos_marcan,212,-1.780097526373409,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+boxscore+arbitro,3,mas_9_5_corners,212,-1.3346485768181795,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+boxscore+arbitro,3,mas_4_5_tarjetas,201,-2.084068588590535,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+boxscore+clima,3,resultado,199,-3.0730648452547085,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+boxscore+clima,3,mas_2_5,199,-0.9421057200761007,0.5979899497487438,0.6432160804020101,-0.045226130653266305
base+elo+h2h+boxscore+clima,3,ambos_marcan,199,-2.489204985567873,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+boxscore+clima,3,mas_9_5_corners,199,-1.7528569621563899,0.5628140703517588,0.5829145728643216,-0.02010050251256279
base+elo+h2h+boxscore+clima,3,mas_4_5_tarjetas,192,-1.798688243136804,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h+boxscore+rotacion,3,resultado,212,-3.3150365208205033,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h+boxscore+rotacion,3,mas_2_5,212,-1.527447542405827,0.589622641509434,0.6556603773584906,-0.06603773584905659
base+elo+h2h+boxscore+rotacion,3,ambos_marcan,212,-2.472621296133389,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h+boxscore+rotacion,3,mas_9_5_corners,212,-1.3853390561337453,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+boxscore+rotacion,3,mas_4_5_tarjetas,201,-2.0409074509967704,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h+boxscore+calidad_plantilla,3,resultado,212,-2.473587100369437,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+boxscore+calidad_plantilla,3,mas_2_5,212,-1.2887408411911274,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+boxscore+calidad_plantilla,3,ambos_marcan,212,-1.9336464731448837,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+boxscore+calidad_plantilla,3,mas_9_5_corners,212,-1.5114701852152177,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+boxscore+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.3894960400882943,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h+arbitro+clima,3,resultado,199,-2.8270074001139878,0.4824120603015075,0.5125628140703518,-0.03015075376884424
base+elo+h2h+arbitro+clima,3,mas_2_5,199,-1.146269966390061,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+h2h+arbitro+clima,3,ambos_marcan,199,-2.077956578074559,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+arbitro+clima,3,mas_9_5_corners,199,-1.5227528883909156,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h+arbitro+clima,3,mas_4_5_tarjetas,192,-2.038528211185085,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+arbitro+rotacion,3,resultado,212,-3.097593645796438,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+arbitro+rotacion,3,mas_2_5,212,-0.7554833700911522,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h+arbitro+rotacion,3,ambos_marcan,212,-1.777665781676041,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+arbitro+rotacion,3,mas_9_5_corners,212,-1.0651405748905796,0.5660377358490566,0.5849056603773585,-0.018867924528301883
base+elo+h2h+arbitro+rotacion,3,mas_4_5_tarjetas,201,-1.6567666553199434,0.6716417910447762,0.6467661691542289,0.02487562189054726
base+elo+h2h+arbitro+calidad_plantilla,3,resultado,212,-2.4913187297553634,0.4528301886792453,0.5141509433962265,-0.061320754716981174
base+elo+h2h+arbitro+calidad_plantilla,3,mas_2_5,212,-0.5459255601943078,0.6179245283018868,0.6556603773584906,-0.037735849056603765
base+elo+h2h+arbitro+calidad_plantilla,3,ambos_marcan,212,-0.9846561320027964,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h+arbitro+calidad_plantilla,3,mas_9_5_corners,212,-1.5310491089717626,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+arbitro+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.3707624322077523,0.6268656716417911,0.6467661691542289,-0.01990049751243783
base+elo+h2h+clima+rotacion,3,resultado,199,-2.80238684953469,0.47738693467336685,0.5125628140703518,-0.03517587939698491
base+elo+h2h+clima+rotacion,3,mas_2_5,199,-0.8797398029764649,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+clima+rotacion,3,ambos_marcan,199,-2.7716124004931535,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h+clima+rotacion,3,mas_9_5_corners,199,-1.7235794258160833,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h+clima+rotacion,3,mas_4_5_tarjetas,192,-1.1264105641701725,0.6927083333333334,0.6458333333333334,0.046875
base+elo+h2h+clima+calidad_plantilla,3,resultado,199,-2.0690212422624805,0.47738693467336685,0.5125628140703518,-0.03517587939698491
base+elo+h2h+clima+calidad_plantilla,3,mas_2_5,199,-0.9954067333133748,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+clima+calidad_plantilla,3,ambos_marcan,199,-1.8722857873369865,0.542713567839196,0.592964824120603,-0.05025125628140703
base+elo+h2h+clima+calidad_plantilla,3,mas_9_5_corners,199,-1.6411744529817516,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+clima+calidad_plantilla,3,mas_4_5_tarjetas,192,-1.888890349455879,0.6302083333333334,0.6458333333333334,-0.015625
base+elo+h2h+rotacion+calidad_plantilla,3,resultado,212,-2.4842329730251373,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+rotacion+calidad_plantilla,3,mas_2_5,212,-1.0497238634183281,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h+rotacion+calidad_plantilla,3,ambos_marcan,212,-1.7300415283146056,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+rotacion+calidad_plantilla,3,mas_9_5_corners,212,-1.413941732125361,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+rotacion+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.0756508985221704,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h_profundo+tabla+boxscore,3,resultado,212,-3.09195880093474,0.4669811320754717,0.5141509433962265,-0.04716981132075476
base+elo+h2h_profundo+tabla+boxscore,3,mas_2_5,212,-1.6042197245743468,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+boxscore,3,ambos_marcan,212,-2.3732473724098737,0.5188679245283019,0.5849056603773585,-0.06603773584905659
base+elo+h2h_profundo+tabla+boxscore,3,mas_9_5_corners,212,-1.1868018727812102,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h_profundo+tabla+boxscore,3,mas_4_5_tarjetas,201,-2.4113722419866943,0.6218905472636815,0.6467661691542289,-0.024875621890547372
base+elo+h2h_profundo+tabla+arbitro,3,resultado,212,-2.8856380083177444,0.4858490566037736,0.5141509433962265,-0.02830188679245288
base+elo+h2h_profundo+tabla+arbitro,3,mas_2_5,212,-0.7990310237226106,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+tabla+arbitro,3,ambos_marcan,212,-1.3023012282237745,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h_profundo+tabla+arbitro,3,mas_9_5_corners,212,-0.9425206872610282,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h_profundo+tabla+arbitro,3,mas_4_5_tarjetas,201,-2.079158285369424,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h_profundo+tabla+clima,3,resultado,199,-2.8394077957236483,0.47738693467336685,0.5125628140703518,-0.03517587939698491
base+elo+h2h_profundo+tabla+clima,3,mas_2_5,199,-1.1469871756880732,0.6331658291457286,0.6432160804020101,-0.01005025125628145
base+elo+h2h_profundo+tabla+clima,3,ambos_marcan,199,-2.1504365591170225,0.5527638190954773,0.592964824120603,-0.04020100502512569
base+elo+h2h_profundo+tabla+clima,3,mas_9_5_corners,199,-1.4737449830412024,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h_profundo+tabla+clima,3,mas_4_5_tarjetas,192,-1.7928378108858,0.6770833333333334,0.6458333333333334,0.03125
base+elo+h2h_profundo+tabla+rotacion,3,resultado,212,-2.8489958539124434,0.47641509433962265,0.5141509433962265,-0.03773584905660382
base+elo+h2h_profundo+tabla+rotacion,3,mas_2_5,212,-1.2676440824834203,0.6320754716981132,0.6556603773584906,-0.02358490566037741
base+elo+h2h_profundo+tabla+rotacion,3,ambos_marcan,212,-2.187750585484584,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h_profundo+tabla+rotacion,3,mas_9_5_corners,212,-1.128233871039688,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+tabla+rotacion,3,mas_4_5_tarjetas,201,-1.6560034184108892,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h_profundo+tabla+calidad_plantilla,3,resultado,212,-2.329693201256425,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h_profundo+tabla+calidad_plantilla,3,mas_2_5,212,-1.1947563258410796,0.6320754716981132,0.6556603773584906,-0.02358490566037741
base+elo+h2h_profundo+tabla+calidad_plantilla,3,ambos_marcan,212,-1.223085267228932,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h_profundo+tabla+calidad_plantilla,3,mas_9_5_corners,212,-1.2873497793286006,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+tabla+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.1522369418607994,0.6417910447761194,0.6467661691542289,-0.004975124378109541
base+elo+h2h_profundo+boxscore+arbitro,3,resultado,212,-3.1504846243234557,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h_profundo+boxscore+arbitro,3,mas_2_5,212,-1.1561671341554873,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+boxscore+arbitro,3,ambos_marcan,212,-1.7056579395331417,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+boxscore+arbitro,3,mas_9_5_corners,212,-1.394757833971972,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h_profundo+boxscore+arbitro,3,mas_4_5_tarjetas,201,-2.4107784035016917,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h_profundo+boxscore+clima,3,resultado,199,-2.8713959209511786,0.45226130653266333,0.5125628140703518,-0.060301507537688426
base+elo+h2h_profundo+boxscore+clima,3,mas_2_5,199,-1.044545503934857,0.5829145728643216,0.6432160804020101,-0.06030150753768848
base+elo+h2h_profundo+boxscore+clima,3,ambos_marcan,199,-2.5664990113142014,0.5326633165829145,0.592964824120603,-0.06030150753768848
base+elo+h2h_profundo+boxscore+clima,3,mas_9_5_corners,199,-1.7866202344040467,0.5678391959798995,0.5829145728643216,-0.015075376884422065
base+elo+h2h_profundo+boxscore+clima,3,mas_4_5_tarjetas,192,-1.9045798148682123,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h_profundo+boxscore+rotacion,3,resultado,212,-3.1193795587859285,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+boxscore+rotacion,3,mas_2_5,212,-1.6841959059129339,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h_profundo+boxscore+rotacion,3,ambos_marcan,212,-2.5440993386257995,0.5141509433962265,0.5849056603773585,-0.070754716981132
base+elo+h2h_profundo+boxscore+rotacion,3,mas_9_5_corners,212,-1.3385423310387536,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h_profundo+boxscore+rotacion,3,mas_4_5_tarjetas,201,-2.0338082056778806,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h_profundo+boxscore+calidad_plantilla,3,resultado,212,-2.3410379359205624,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h_profundo+boxscore+calidad_plantilla,3,mas_2_5,212,-1.2996549323570696,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h_profundo+boxscore+calidad_plantilla,3,ambos_marcan,212,-1.972430426873791,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h_profundo+boxscore+calidad_plantilla,3,mas_9_5_corners,212,-1.4528719944651356,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h_profundo+boxscore+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.425279138070877,0.6616915422885572,0.6467661691542289,0.01492537313432829
base+elo+h2h_profundo+arbitro+clima,3,resultado,199,-2.8434561761818693,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h_profundo+arbitro+clima,3,mas_2_5,199,-0.9864476708839198,0.628140703517588,0.6432160804020101,-0.015075376884422065
base+elo+h2h_profundo+arbitro+clima,3,ambos_marcan,199,-2.0120404100001132,0.5678391959798995,0.592964824120603,-0.025125628140703515
base+elo+h2h_profundo+arbitro+clima,3,mas_9_5_corners,199,-1.6168017807159656,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h_profundo+arbitro+clima,3,mas_4_5_tarjetas,192,-2.111822472873168,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h_profundo+arbitro+rotacion,3,resultado,212,-2.898185608924543,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+arbitro+rotacion,3,mas_2_5,212,-0.8873205201145887,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h_profundo+arbitro+rotacion,3,ambos_marcan,212,-1.7833812966626634,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h_profundo+arbitro+rotacion,3,mas_9_5_corners,212,-0.9998100345733151,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+h2h_profundo+arbitro+rotacion,3,mas_4_5_tarjetas,201,-1.6595609429177118,0.6766169154228856,0.6467661691542289,0.02985074626865669
base+elo+h2h_profundo+arbitro+calidad_plantilla,3,resultado,212,-2.3728243635337964,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+arbitro+calidad_plantilla,3,mas_2_5,212,-0.5479229635753364,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h_profundo+arbitro+calidad_plantilla,3,ambos_marcan,212,-1.049608609247973,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h_profundo+arbitro+calidad_plantilla,3,mas_9_5_corners,212,-1.542825222782167,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h_profundo+arbitro+calidad_plantilla,3,mas_4_5_tarjetas,201,-2.3773824331531075,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h_profundo+clima+rotacion,3,resultado,199,-2.6723201019857807,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h_profundo+clima+rotacion,3,mas_2_5,199,-1.0580879998693649,0.6080402010050251,0.6432160804020101,-0.035175879396984966
base+elo+h2h_profundo+clima+rotacion,3,ambos_marcan,199,-2.6870876355992945,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h_profundo+clima+rotacion,3,mas_9_5_corners,199,-1.6524200858346014,0.5527638190954773,0.5829145728643216,-0.03015075376884424
base+elo+h2h_profundo+clima+rotacion,3,mas_4_5_tarjetas,192,-1.1350202146299588,0.6979166666666666,0.6458333333333334,0.05208333333333326
