y,pm,liga,28,28 + impacto xG,28 + impacto goles,28 + impacto xG y goles,28 + lesiones
0,0.48533333333333345,La Liga,0.4767757,0.47164935,0.46686763,0.45883742,0.47144443
1,0.5766233766233767,Premier League,0.58560467,0.5875449,0.59583175,0.59837925,0.5829234
1,0.667458432304038,La Liga,0.66953266,0.67141545,0.6838942,0.6750042,0.72088283
1,0.512,La Liga,0.6152669,0.58930075,0.60785383,0.5932578,0.65605056
1,0.711453744493392,Ligue 1,0.6221006,0.6359559,0.6318928,0.6445557,0.6061315
1,0.5620052770448549,La Liga,0.50822264,0.48755613,0.51050055,0.49056292,0.51464874
0,0.37250000000000005,La Liga,0.44974408,0.44525185,0.45054483,0.4456195,0.44573396
1,0.5464190981432361,Premier League,0.4755705,0.4782114,0.49076062,0.48943228,0.47789901
0,0.709251101321586,Premier League,0.600624,0.59331,0.65519506,0.65798885,0.59885454
0,0.73109243697479,La Liga,0.7155351,0.7238768,0.73111665,0.73234713,0.75954956
0,0.4444444444444444,La Liga,0.4446586,0.46250024,0.43577632,0.45014557,0.44694394
0,0.4417989417989418,La Liga,0.47652906,0.4579913,0.4829794,0.47621736,0.47778273
0,0.49061662198391415,La Liga,0.46194237,0.46210337,0.46183553,0.4545653,0.45881152
1,0.6293532338308457,Bundesliga,0.56016797,0.56267357,0.5583329,0.55712473,0.55503833
1,0.42105263157894735,Segunda,0.4352649,0.41968232,0.40740547,0.40523663,0.41825247
1,0.5,Serie A,0.56866527,0.59102106,0.59262145,0.5997528,0.5720223
1,0.577023498694517,Ligue 1,0.5264409,0.539569,0.51990813,0.5315462,0.52628005
1,0.4424083769633508,Premier League,0.5073209,0.50370944,0.5009189,0.49382758,0.5071551
0,0.6318407960199005,La Liga,0.62956715,0.6482102,0.62967175,0.64729106,0.61310375
0,0.5461741424802111,Premier League,0.53990674,0.5365613,0.5514442,0.5514659,0.54336673
1,0.4456233421750664,La Liga,0.5227933,0.53906643,0.5088987,0.5142347,0.51359165
1,0.5106951871657753,Ligue 1,0.6078432,0.6113726,0.6108843,0.616868,0.60182774
0,0.41298701298701296,Serie A,0.33385405,0.32993668,0.34136733,0.3417948,0.3250895
0,0.6206030150753769,Bundesliga,0.663574,0.6295351,0.6286464,0.61477435,0.65785724
1,0.6698113207547169,Bundesliga,0.59590256,0.60708106,0.5863451,0.6004671,0.59571916
1,0.6196473551637279,Bundesliga,0.59704256,0.59833634,0.58082664,0.58385104,0.59070456
0,0.5844155844155844,Bundesliga,0.5976628,0.57454044,0.6225952,0.6035769,0.5999269
0,0.49066666666666664,Bundesliga,0.48336977,0.47946802,0.5181995,0.5121657,0.47913194
1,0.6035805626598465,Premier League,0.6889707,0.6700946,0.6762201,0.66424024,0.6870368
1,0.512,Premier League,0.51005256,0.49740058,0.46203312,0.46045312,0.50945693
0,0.5643044619422573,Premier League,0.47849995,0.47372645,0.49569064,0.50394857,0.4867329
0,0.5187165775401069,La Liga,0.5384954,0.56196296,0.5153222,0.5416667,0.5358552
0,0.5175202156334231,Segunda,0.42092103,0.42165893,0.39983362,0.4138485,0.415178
0,0.4562334217506631,Serie A,0.45637885,0.4658269,0.44369102,0.44659057,0.44879127
0,0.5917312661498708,Premier League,0.53685874,0.5238584,0.5497219,0.54535764,0.53139246
0,0.3659147869674186,Segunda,0.45118618,0.4515993,0.44614333,0.44948435,0.44525495
1,0.6293532338308457,Bundesliga,0.61213964,0.591328,0.5681845,0.55244565,0.61068374
1,0.4959785522788205,La Liga,0.43778628,0.43371385,0.44325146,0.44790235,0.5033718
1,0.63,Ligue 1,0.5984572,0.5860871,0.5453221,0.54874533,0.5935682
0,0.351219512195122,Serie A,0.4283885,0.4375351,0.41278306,0.43773857,0.42287397
1,0.5093833780160857,La Liga,0.6008536,0.6147062,0.5926609,0.6111844,0.6499017
1,0.5623342175066313,Segunda,0.6257229,0.6462017,0.6252972,0.6545871,0.6754471
1,0.5620052770448549,Ligue 1,0.626424,0.6114972,0.63107854,0.6211508,0.6177227
0,0.5093333333333333,Serie A,0.44917375,0.45365286,0.4511106,0.4432374,0.43852693
1,0.5519999999999999,Segunda,0.5390607,0.54236203,0.52818614,0.5375473,0.5314449
1,0.48525469168900803,La Liga,0.48509637,0.47791967,0.48444885,0.4841482,0.48807392
1,0.5294117647058824,Ligue 1,0.60963356,0.60620064,0.6095371,0.5955791,0.60498047
0,0.47200000000000003,Serie A,0.46336985,0.46603912,0.4622341,0.4734117,0.45568475
0,0.6618705035971223,Bundesliga,0.6467046,0.64237994,0.6455973,0.63583344,0.64730024
1,0.49595687331536387,Segunda,0.5222412,0.5169934,0.5102598,0.5008166,0.524694
1,0.5175202156334231,Segunda,0.5121644,0.5253802,0.5272278,0.5176293,0.51508415
1,0.4574468085106383,La Liga,0.54357874,0.5390557,0.5316149,0.53117675,0.5300727
1,0.5833333333333334,Ligue 1,0.6441576,0.6406662,0.6292871,0.6250724,0.6329612
1,0.49732620320855614,Ligue 1,0.608783,0.6009752,0.5751141,0.5868562,0.6079896
0,0.5080213903743315,Ligue 1,0.4903288,0.46812692,0.48175374,0.4725616,0.49018392
1,0.6259351620947631,Bundesliga,0.57039595,0.5713654,0.56671995,0.57458913,0.5650174
1,0.5718015665796344,Serie A,0.38280657,0.3905817,0.35626227,0.3764989,0.38048902
0,0.4162303664921466,Segunda,0.30564126,0.3147861,0.2916647,0.30905524,0.30340976
1,0.4613333333333334,La Liga,0.48146778,0.49416202,0.46533775,0.47637296,0.46786195
1,0.4932614555256065,Segunda,0.4965538,0.514349,0.50344956,0.50683844,0.48362526
0,0.4826666666666667,Serie A,0.45591873,0.47976875,0.46765813,0.48082867,0.45715946
0,0.6545012165450123,Ligue 1,0.65075743,0.65965027,0.63852805,0.63892114,0.6497122
1,0.5213903743315508,La Liga,0.4603583,0.47033715,0.478072,0.4934234,0.47719663
0,0.5922077922077923,Segunda,0.5643169,0.5804357,0.56335366,0.561695,0.5431618
1,0.4919786096256684,Serie A,0.44624797,0.4493658,0.43635654,0.43923345,0.4363235
1,0.44680851063829785,Segunda,0.43977338,0.41316676,0.4202601,0.4079637,0.42633304
1,0.42931937172774864,Serie A,0.60460335,0.6187631,0.5987516,0.5908972,0.59608924
1,0.6025641025641025,Premier League,0.61300147,0.6205889,0.62351537,0.61902606,0.6144866
0,0.4932975871313674,La Liga,0.30351278,0.29088825,0.28117448,0.2829458,0.3070483
0,0.5442359249329759,Segunda,0.4850574,0.46567756,0.47836214,0.48274127,0.47298995
1,0.5094339622641508,Segunda,0.5407109,0.5438119,0.5756147,0.56835884,0.5431279
1,0.37250000000000005,Serie A,0.33568236,0.33423257,0.37082678,0.34811348,0.34390086
1,0.5691906005221932,Premier League,0.44629318,0.4915515,0.43708628,0.4725326,0.4543267
0,0.4338624338624339,Segunda,0.5044373,0.49352917,0.50674117,0.49862623,0.50334823
0,0.5173333333333333,La Liga,0.43104562,0.43371361,0.40958357,0.42821598,0.41308227
1,0.5968992248062015,La Liga,0.40032786,0.39809105,0.40424538,0.39720267,0.3998205
0,0.44708994708994704,Serie A,0.38105878,0.38819456,0.3850155,0.37898523,0.3791079
1,0.5748031496062992,Ligue 1,0.293553,0.31385502,0.30606207,0.33957,0.2954958
1,0.5026737967914439,Bundesliga,0.5043851,0.4991777,0.48904592,0.49223518,0.5041983
1,0.6981981981981982,Bundesliga,0.6913495,0.6894655,0.67783797,0.67973864,0.6821014
1,0.5870129870129869,Bundesliga,0.6373816,0.6559602,0.61791337,0.62938076,0.63596904
1,0.6171284634760705,Bundesliga,0.7334794,0.7260448,0.706405,0.7216531,0.72820604
1,0.7568627450980391,Bundesliga,0.698451,0.7167709,0.6848539,0.71278286,0.67576444
1,0.5590551181102362,Premier League,0.6079944,0.6008131,0.6040863,0.5998127,0.60158414
1,0.5891472868217055,Premier League,0.5102463,0.51051134,0.4907845,0.49952286,0.4981521
0,0.46153846153846156,Premier League,0.47842246,0.4330999,0.45904246,0.41827828,0.47744164
0,0.5267379679144386,La Liga,0.4208145,0.4279743,0.43060297,0.4354504,0.4770206
1,0.45721925133689845,Segunda,0.48768538,0.5016941,0.50318784,0.49959525,0.48778504
1,0.6729411764705883,Ligue 1,0.8185202,0.8092157,0.8134202,0.8165482,0.8061061
0,0.44210526315789467,Serie A,0.50774115,0.5069216,0.500072,0.4948639,0.5045043
1,0.6894977168949772,Bundesliga,0.7634069,0.748982,0.74089587,0.73931915,0.7514089
1,0.5267379679144386,Premier League,0.5230857,0.5339977,0.53407514,0.54393685,0.5280591
1,0.47184986595174266,La Liga,0.49309412,0.5088577,0.4843536,0.49650702,0.48882666
1,0.6334164588528678,Segunda,0.54449,0.55758375,0.53788006,0.5474669,0.5289835
1,0.6828703703703703,Ligue 1,0.66610193,0.6654537,0.71043855,0.71609986,0.6649684
0,0.5213903743315508,Serie A,0.5500418,0.5530408,0.5611497,0.56470615,0.53416955
1,0.6151898734177216,La Liga,0.5856383,0.61039954,0.5835477,0.6068902,0.5830755
1,0.45187165775401067,Segunda,0.5283171,0.5382115,0.52556574,0.5113325,0.5283524
0,0.6015424164524421,Ligue 1,0.5603545,0.5677864,0.5327304,0.5570485,0.56097853
0,0.44708994708994704,Serie A,0.3993178,0.4230972,0.4067227,0.43391496,0.39050108
1,0.5725593667546175,Segunda,0.5962361,0.6090238,0.6086308,0.61763614,0.59065944
1,0.5464190981432361,La Liga,0.5660132,0.5969112,0.54965764,0.5699359,0.56989837
0,0.554089709762533,Serie A,0.51346916,0.5121714,0.49712104,0.5015207,0.5100676
0,0.5120643431635389,Ligue 1,0.53707236,0.5431317,0.5508249,0.5476757,0.53557384
1,0.5680628272251308,Premier League,0.5529038,0.55419606,0.5505906,0.5513764,0.5551022
1,0.445910290237467,Bundesliga,0.38253465,0.34988087,0.37832737,0.3612054,0.38548383
0,0.3562653562653562,La Liga,0.4414491,0.43612987,0.43483853,0.42202616,0.4327104
1,0.5322580645161289,Segunda,0.60919887,0.64196616,0.59670657,0.63266915,0.6008842
1,0.6370370370370371,Premier League,0.6574875,0.66132855,0.66652167,0.66605103,0.6516725
1,0.5240641711229947,Ligue 1,0.6520387,0.6365843,0.64417446,0.62643003,0.65633166
1,0.4932975871313674,Ligue 1,0.55010706,0.5221462,0.5336332,0.51148635,0.5330829
1,0.43044619422572183,Ligue 1,0.41616064,0.43929726,0.4418215,0.45675024,0.4276814
0,0.6,Bundesliga,0.5500105,0.58343303,0.53243667,0.56194556,0.54990655
0,0.577023498694517,Serie A,0.47652698,0.48730856,0.47062564,0.4925683,0.47325176
0,0.43007915567282323,Segunda,0.3893699,0.39224225,0.36571825,0.37071264,0.39144105
1,0.5093833780160857,La Liga,0.39784044,0.41601372,0.41211987,0.42154354,0.39594084
0,0.5669291338582677,Bundesliga,0.678638,0.68832904,0.63453937,0.6493914,0.6672347
1,0.5567282321899736,Premier League,0.64302385,0.6444813,0.64517564,0.63992393,0.651574
1,0.5646437994722956,Ligue 1,0.6988961,0.69877434,0.7007297,0.69002473,0.7015411
0,0.6327543424317617,Serie A,0.6372208,0.6643229,0.66662884,0.69124806,0.63196266
1,0.4611260053619303,Segunda,0.3832024,0.38032952,0.37722144,0.38757357,0.37849045
0,0.6096938775510204,La Liga,0.56979465,0.59223306,0.5380117,0.57693344,0.57099915
1,0.5616797900262467,Premier League,0.6021532,0.59202045,0.58989716,0.5849875,0.5941911
1,0.445910290237467,Serie A,0.51970404,0.4852305,0.50612336,0.47877318,0.5164917
1,0.6246851385390428,Segunda,0.51116073,0.50550073,0.50563323,0.5120186,0.49529132
1,0.5093333333333333,Serie A,0.44932094,0.4499722,0.44904336,0.44871464,0.44194895
0,0.4866310160427808,La Liga,0.37958494,0.379771,0.38711512,0.37711903,0.38290727
1,0.5906735751295337,Premier League,0.60012853,0.62683916,0.58188,0.60713553,0.6059497
0,0.4945945945945946,Segunda,0.4113009,0.4104806,0.4092086,0.42122597,0.41227594
1,0.6850574712643679,Bundesliga,0.6129028,0.602678,0.5861686,0.59172904,0.6088798
1,0.5026737967914439,Serie A,0.3915372,0.39915782,0.3873423,0.388132,0.38355616
0,0.6403940886699507,Ligue 1,0.56011546,0.5518685,0.5598966,0.5556282,0.5484118
1,0.47593582887700536,La Liga,0.480395,0.4925537,0.47797257,0.48053646,0.47690302
0,0.665083135391924,Premier League,0.61940545,0.63417083,0.62810904,0.64142025,0.6301133
0,0.5187165775401069,La Liga,0.529364,0.5174216,0.50747174,0.49684376,0.52209836
0,0.6015424164524421,Segunda,0.6043099,0.62626827,0.6093365,0.61318856,0.61201847
0,0.42708333333333337,Serie A,0.31842428,0.29124066,0.3141586,0.277358,0.31164122
1,0.6463414634146342,Bundesliga,0.55455375,0.557913,0.5459649,0.5454405,0.55016804
0,0.6924829157175398,Bundesliga,0.6064867,0.5868765,0.58656746,0.58705854,0.6050114
1,0.5870129870129869,Bundesliga,0.56637025,0.54563993,0.56276304,0.53954387,0.56217325
1,0.7076923076923077,Bundesliga,0.77819145,0.76316184,0.7553479,0.7581798,0.77872854
0,0.6081424936386769,Premier League,0.5890523,0.61503196,0.5927187,0.61606723,0.5786263
1,0.625,Premier League,0.48904672,0.5051533,0.5074903,0.5085646,0.5017933
0,0.5437665782493368,Premier League,0.62171507,0.5985497,0.62092674,0.60024756,0.6273963
1,0.4497354497354497,La Liga,0.3159359,0.31402063,0.34298033,0.33319625,0.33584985
0,0.47580645161290325,Segunda,0.54661274,0.5542368,0.54351455,0.552322,0.55422676
1,0.5026881720430109,Segunda,0.5408943,0.54621106,0.5427862,0.54749495,0.5370163
1,0.5345744680851062,Serie A,0.42450517,0.45563102,0.42620498,0.45577914,0.42486358
0,0.7479999999999999,Bundesliga,0.76193917,0.7708534,0.81205034,0.8143574,0.7716664
1,0.684331797235023,Premier League,0.74370563,0.7522895,0.73451936,0.74165124,0.7401452
0,0.4638069705093834,Segunda,0.38272545,0.38534427,0.3866698,0.3867777,0.38746208
0,0.5543766578249337,La Liga,0.6175373,0.6293652,0.6212758,0.63787854,0.65895796
0,0.5593667546174144,Serie A,0.3550517,0.36311638,0.34505218,0.3627072,0.35442215
1,0.5454545454545455,Segunda,0.53856015,0.5475477,0.54000235,0.54959136,0.53011143
1,0.5759162303664922,La Liga,0.5255586,0.51592076,0.5255742,0.5193068,0.51992035
0,0.5039999999999999,Serie A,0.45963472,0.44795427,0.44391304,0.45183724,0.46894875
0,0.5425531914893618,La Liga,0.5007426,0.5057001,0.50629216,0.5078685,0.5401956
1,0.5040431266846361,Segunda,0.5030539,0.48841912,0.4915309,0.49881443,0.48841685
0,0.5476190476190476,Premier League,0.449279,0.4557086,0.4481748,0.4429253,0.43777937
1,0.4693333333333332,Premier League,0.49426,0.4834332,0.47831827,0.47674626,0.49164477
1,0.44708994708994704,Serie A,0.42273116,0.3899155,0.4180972,0.3762198,0.42231822
0,0.4562334217506631,Serie A,0.4070262,0.4132061,0.4105149,0.41851354,0.3977941
1,0.5514511873350924,Premier League,0.49434885,0.46000203,0.5223459,0.49479714,0.49829778
1,0.5605263157894738,Bundesliga,0.604075,0.587477,0.5711779,0.5626165,0.6032987
1,0.59375,Segunda,0.67107594,0.6945116,0.6596471,0.68708503,0.66617763
0,0.4932975871313674,La Liga,0.44238606,0.45628476,0.44417295,0.44002575,0.44714388
1,0.6520681265206814,Bundesliga,0.5745918,0.5759355,0.52949023,0.5358025,0.56312764
0,0.5680628272251308,Premier League,0.56059426,0.5864716,0.5498115,0.5748583,0.5568885
1,0.4680851063829787,Serie A,0.42348844,0.40264305,0.4049211,0.3882444,0.42431897
0,0.5202156334231806,Segunda,0.5661148,0.57383937,0.560001,0.5805936,0.56092274
0,0.4625668449197861,Segunda,0.39092335,0.38558602,0.38818353,0.3681075,0.38128987
0,0.37688442211055284,La Liga,0.37166914,0.33964577,0.3784985,0.35410577,0.36375302
1,0.554089709762533,Bundesliga,0.47515264,0.48026854,0.4800089,0.46895337,0.47714487
1,0.5253333333333333,Serie A,0.43428954,0.4373455,0.46150923,0.44475603,0.43522817
0,0.7066666666666667,Ligue 1,0.7244196,0.7314371,0.7147645,0.72417605,0.7090525
1,0.5308310991957105,Ligue 1,0.62931687,0.6238779,0.6158114,0.61077964,0.6229196
0,0.49061662198391415,Ligue 1,0.5484609,0.5164255,0.5420146,0.518289,0.5477633
1,0.6318407960199005,Ligue 1,0.5811137,0.5823085,0.5751624,0.5861722,0.57939947
0,0.7534791252485089,La Liga,0.7641009,0.77645445,0.7559337,0.7779996,0.7982299
0,0.5833333333333334,Ligue 1,0.5313732,0.5294965,0.5270083,0.5307006,0.5302437
0,0.5759162303664922,Ligue 1,0.6326652,0.64839256,0.6356149,0.64743155,0.6321901
1,0.5555555555555556,Ligue 1,0.5318052,0.5202028,0.5606315,0.5526508,0.5359266
1,0.49865951742627346,Ligue 1,0.48826414,0.49777284,0.48658413,0.4768679,0.50306153
1,0.46774193548387094,Segunda,0.51401675,0.50459254,0.5091969,0.50661266,0.5155845
1,0.49333333333333335,Serie A,0.5502357,0.5584577,0.54414046,0.55179673,0.5428751
0,0.5267379679144386,La Liga,0.5655286,0.54970515,0.55520225,0.5510789,0.56282467
0,0.5514511873350924,Premier League,0.45941192,0.4542907,0.4587078,0.4579641,0.4604872
1,0.5319148936170213,La Liga,0.34382573,0.33712745,0.35372528,0.34916186,0.34546837
1,0.578125,La Liga,0.49117938,0.5183605,0.5022455,0.5284613,0.49836445
1,0.5292553191489361,La Liga,0.52809274,0.54185426,0.52945274,0.55306804,0.5186327
0,0.4417989417989418,La Liga,0.4198955,0.43271834,0.40345916,0.42233992,0.42112732
1,0.514745308310992,La Liga,0.45823956,0.48021707,0.48323822,0.48925096,0.4465837
1,0.5386666666666667,Ligue 1,0.6091919,0.6213232,0.5899866,0.62509716,0.5941604
1,0.6698113207547169,Premier League,0.7546503,0.75463206,0.7453559,0.74177885,0.7544804
0,0.6395061728395062,Ligue 1,0.6717537,0.6795277,0.6698657,0.67544687,0.678138
0,0.6377171215880892,La Liga,0.54224575,0.5860024,0.5464865,0.589604,0.54482615
1,0.3690773067331671,La Liga,0.37727112,0.3683202,0.37342653,0.36191088,0.37422675
0,0.49865951742627346,La Liga,0.4408455,0.43816957,0.43059883,0.43992645,0.48772985
0,0.5620052770448549,La Liga,0.51030016,0.4972415,0.5121469,0.49766573,0.5116188
0,0.6783216783216783,La Liga,0.56517553,0.59560794,0.57718796,0.59965134,0.6066536
0,0.6419753086419754,Segunda,0.58638334,0.5940444,0.59807,0.6081496,0.5794088
1,0.5984455958549223,Segunda,0.4342133,0.41738495,0.43041158,0.42246288,0.4221026
1,0.5590551181102362,Premier League,0.605086,0.6106133,0.62351507,0.61836004,0.6066389
1,0.5442359249329759,Segunda,0.42736435,0.42327967,0.4022649,0.41123143,0.4309519
1,0.6975169300225732,Bundesliga,0.6747385,0.68985,0.67698795,0.68491334,0.6731509
1,0.7249466950959489,Bundesliga,0.7123349,0.7245925,0.7106539,0.7229683,0.71424437
1,0.8406827880512091,Bundesliga,0.79892963,0.80514944,0.793153,0.7911301,0.7934419
0,0.73109243697479,Bundesliga,0.7054817,0.7089801,0.6777283,0.7014472,0.6957435
0,0.6561743341404359,Bundesliga,0.4567148,0.44509292,0.48346916,0.4642253,0.4593803
1,0.6610576923076923,Bundesliga,0.5994498,0.61994684,0.60541487,0.6299852,0.59989774
1,0.5669291338582677,Bundesliga,0.4733839,0.46753454,0.4355978,0.4289154,0.46267653
1,0.6293532338308457,Bundesliga,0.6263292,0.6304201,0.5986067,0.5950569,0.62407094
0,0.675990675990676,Bundesliga,0.5917347,0.6378819,0.5844922,0.63020957,0.59339255
1,0.5638297872340425,Segunda,0.5140501,0.49562517,0.5263926,0.50908136,0.51292336
1,0.45454545454545453,Segunda,0.520387,0.47650558,0.5031021,0.4533617,0.5087563
0,0.36750000000000005,Segunda,0.34223276,0.34552547,0.33001214,0.33450246,0.39401087
1,0.5466666666666666,Segunda,0.6114985,0.6166112,0.60983604,0.6033186,0.6085073
1,0.6157760814249365,Segunda,0.5104464,0.516489,0.5245517,0.5210541,0.4996925
1,0.49066666666666664,Serie A,0.40728244,0.41873652,0.41397768,0.43942684,0.402229
0,0.5,Serie A,0.42398438,0.44603103,0.43975377,0.44088078,0.42666927
0,0.577023498694517,Serie A,0.5900382,0.601371,0.5964932,0.61388457,0.5729875
0,0.5953608247422681,Serie A,0.5658135,0.57246524,0.5486905,0.57657796,0.5532991
1,0.5253333333333333,Serie A,0.3721882,0.36094534,0.34748912,0.35596603,0.3671685
1,0.596401028277635,Premier League,0.61248827,0.62493324,0.6012165,0.6018794,0.6174429
1,0.5687830687830688,Segunda,0.5759431,0.5630463,0.58604646,0.5786815,0.5805915
0,0.6361386138613861,Serie A,0.41981918,0.44301254,0.43640524,0.46174288,0.42051226
1,0.49732620320855614,Premier League,0.48682484,0.48675337,0.4730915,0.4662322,0.48370093
1,0.5691906005221932,Premier League,0.54469717,0.5479425,0.5442703,0.541971,0.5463663
0,0.5567282321899736,Premier League,0.41836542,0.40021363,0.45219368,0.44206625,0.42011872
0,0.5669291338582677,Premier League,0.53820586,0.53122944,0.5448254,0.5313098,0.5377833
0,0.578125,Serie A,0.45639807,0.4715897,0.46676272,0.47597393,0.4581929
1,0.6370370370370371,Premier League,0.5720835,0.5784462,0.55908513,0.5518756,0.56395394
0,0.5452127659574468,La Liga,0.47424287,0.5127638,0.48306265,0.49566907,0.4774304
1,0.5067024128686327,La Liga,0.48074904,0.48043165,0.47278714,0.46894008,0.48693603
1,0.43044619422572183,La Liga,0.5182649,0.49766326,0.5270516,0.52021396,0.5213633
0,0.5093833780160857,La Liga,0.48820895,0.50620097,0.48809832,0.5123132,0.47545815
0,0.517426273458445,La Liga,0.36807054,0.3490592,0.35919204,0.352659,0.35348397
0,0.449468085106383,La Liga,0.41710192,0.42493987,0.41969967,0.42686525,0.4147511
0,0.5452127659574468,La Liga,0.4108406,0.40722585,0.4181978,0.42809016,0.39780617
0,0.3562653562653562,La Liga,0.40507907,0.40085974,0.40713015,0.39616135,0.41007042
0,0.5593667546174144,La Liga,0.56022865,0.5803428,0.58736455,0.5922252,0.62913007
0,0.46276595744680854,Serie A,0.5004357,0.50617063,0.49369922,0.5075596,0.494201
1,0.421875,Serie A,0.28880605,0.27756858,0.29256904,0.27302602,0.2826813
1,0.46276595744680854,Serie A,0.4687511,0.51471335,0.49108043,0.5274623,0.4615218
0,0.520107238605898,Ligue 1,0.5037893,0.53225744,0.50579727,0.5305446,0.5130211
1,0.6561743341404359,Ligue 1,0.7064172,0.70474684,0.7012641,0.7028754,0.7070769
0,0.6051282051282051,Ligue 1,0.60196316,0.6069195,0.596744,0.6092205,0.59977263
1,0.674473067915691,Ligue 1,0.6819506,0.7066281,0.68249923,0.7003504,0.69435304
1,0.6051282051282051,Ligue 1,0.7124461,0.7112789,0.7114133,0.6901953,0.70613885
0,0.5080213903743315,Ligue 1,0.4695321,0.46156693,0.49251872,0.4876418,0.46305466
1,0.6041131105398457,Ligue 1,0.70366347,0.724383,0.70664436,0.7280086,0.70660603
0,0.5555555555555556,Ligue 1,0.49566954,0.518072,0.4829011,0.5064786,0.49589267
1,0.5040431266846361,Segunda,0.42257324,0.42493692,0.4341938,0.43089142,0.4209289
1,0.7145969498910675,La Liga,0.64178497,0.64910823,0.6689164,0.679245,0.70095456
0,0.47580645161290325,Segunda,0.45585376,0.48426765,0.4689351,0.47737998,0.45945057
0,0.7057522123893805,Premier League,0.66459894,0.681794,0.6552224,0.6831208,0.6697185
0,0.6635071090047394,Premier League,0.56983596,0.58088607,0.572029,0.57454306,0.57871735
1,0.5564304461942258,Premier League,0.60767394,0.6106391,0.5960795,0.6066247,0.6133817
0,0.5703125,Serie A,0.5454382,0.5458683,0.55054533,0.55271876,0.5383441
1,0.6035805626598465,Serie A,0.48613414,0.5266676,0.49321014,0.5345353,0.4922274
1,0.5319148936170213,Serie A,0.48868543,0.49385533,0.48345774,0.48507652,0.48782864
1,0.6361386138613861,La Liga,0.6433999,0.66074455,0.65367955,0.66155064,0.64394945
0,0.517426273458445,La Liga,0.460682,0.44995603,0.45306545,0.45739907,0.45765448
1,0.4798927613941019,La Liga,0.38592023,0.39543045,0.39826104,0.38468567,0.3909468
0,0.5646437994722956,La Liga,0.4391877,0.44683963,0.44048342,0.4462069,0.4255886
0,0.5013404825737265,La Liga,0.37073663,0.3974566,0.3718937,0.3893304,0.372579
0,0.3479318734793187,La Liga,0.36226735,0.3327319,0.36135373,0.33800817,0.35802653
1,0.5657894736842105,La Liga,0.47974968,0.47982016,0.484416,0.48743805,0.5258838
1,0.5093833780160857,La Liga,0.49336162,0.45716828,0.484409,0.46082434,0.49310797
1,0.6520681265206814,La Liga,0.56795704,0.6022075,0.56925637,0.59906435,0.6265286
0,0.5,Serie A,0.4790624,0.4447925,0.46608585,0.43979317,0.4827474
1,0.5585106382978724,Segunda,0.5315162,0.54306203,0.54647356,0.5464822,0.52305466
0,0.6221662468513854,Segunda,0.59852695,0.6009372,0.5731505,0.59877264,0.58985174
0,0.5398936170212765,Premier League,0.5642277,0.5475373,0.57134455,0.5502474,0.55744916
1,0.6403940886699507,Premier League,0.57799137,0.6008516,0.5873754,0.6063315,0.5863784
1,0.7237687366167023,Premier League,0.70973444,0.6894821,0.6953114,0.69374,0.70513463
0,0.5844155844155844,Premier League,0.5574033,0.5643276,0.5637434,0.5670997,0.55958146
1,0.5718015665796344,Premier League,0.48396865,0.47876206,0.45537633,0.44395122,0.50031984
0,0.6,Premier League,0.5568954,0.5861257,0.56025755,0.5879382,0.55328035
0,0.5476190476190476,Premier League,0.3899161,0.36207947,0.37576962,0.359084,0.38873303
0,0.6336633663366337,Premier League,0.6381873,0.6483151,0.6549053,0.6589116,0.6422634
1,0.5755208333333334,Premier League,0.47407588,0.4621629,0.46983752,0.47336704,0.47226244
1,0.5411140583554377,Premier League,0.53432417,0.5366205,0.55345345,0.5438263,0.53254235
0,0.49865951742627346,Serie A,0.45207924,0.46094733,0.45308676,0.46024555,0.44377357
0,0.5558510638297872,Segunda,0.5262858,0.54703856,0.5268022,0.55824417,0.52034307
1,0.5,Segunda,0.51653105,0.4952557,0.51170343,0.5111778,0.5151733
0,0.5361930294906166,Segunda,0.54275465,0.5230813,0.52774924,0.5112805,0.5300961
0,0.40155440414507776,Segunda,0.4878239,0.46641666,0.46336254,0.44502908,0.47871384
0,0.522911051212938,Segunda,0.5605522,0.5410963,0.54601425,0.5374543,0.55564845
1,0.6086956521739131,Segunda,0.6479671,0.6319516,0.6645835,0.6442393,0.6300938
0,0.6822429906542057,Segunda,0.6862856,0.70227706,0.6828565,0.70485735,0.6776555
1,0.5454545454545455,Segunda,0.45992264,0.4596924,0.46186084,0.46702614,0.45428705
0,0.5188172043010751,Segunda,0.33594266,0.33366394,0.33359143,0.34415048,0.3217708
1,0.5631578947368422,Serie A,0.41666967,0.452612,0.4465847,0.4642757,0.41234216
1,0.5413333333333333,Serie A,0.41564617,0.44896826,0.4206906,0.4510417,0.41255403
0,0.41298701298701296,Serie A,0.3452323,0.3287282,0.3520523,0.34610873,0.34705
1,0.5605263157894738,Serie A,0.56401384,0.5567565,0.5505459,0.55759406,0.5579006
0,0.5253333333333333,Serie A,0.37446445,0.35494646,0.35536224,0.33792424,0.3744231
1,0.6446078431372548,La Liga,0.51330596,0.51896983,0.5149529,0.50814086,0.49371204
0,0.5241935483870968,Segunda,0.43896905,0.40937176,0.43952885,0.40952128,0.43202472
0,0.5188172043010751,Segunda,0.60050476,0.613055,0.5894169,0.5969761,0.6115067
1,0.4986522911051214,Segunda,0.4300739,0.4357361,0.44627804,0.45158505,0.42399353
1,0.46774193548387094,Segunda,0.42832938,0.4396153,0.4309196,0.4475913,0.42102718
