pid,mes,y,p_mercado,p_pc,cuota_o,cuota_u,p_1,p_3,p_10,p_B10
21031,2025-11,0,0.3709273182957394,,2.51,1.48,0.53438175,0.43883952,0.4219895,0.37873262
21032,2025-11,1,0.40155440414507776,,2.31,1.55,0.3621718,0.29718593,0.30694917,0.35980907
21033,2025-11,0,0.44266666666666665,,2.09,1.66,0.45183173,0.39944625,0.44484267,0.39836326
21034,2025-11,0,0.5106382978723405,0.48205128205128206,1.84,1.92,0.4461468,0.4377202,0.47415113,0.5048839
21035,2025-11,0,0.5865633074935401,0.564885496183206,1.6,2.27,0.44375664,0.51072943,0.5418974,0.6059078
21036,2025-11,1,0.5514511873350924,0.5645569620253165,1.7,2.09,0.5930102,0.5565304,0.58475745,0.59831655
21037,2025-11,1,0.448,0.4601542416452442,2.07,1.68,0.490199,0.47263712,0.50715435,0.47606444
21038,2025-11,1,0.35452322738386305,0.3130630630630631,2.64,1.45,0.3672986,0.34478772,0.40855947,0.3357993
21039,2025-11,1,0.4576719576719577,0.42462311557788945,2.05,1.73,0.4938674,0.44922924,0.43921128,0.41620144
21040,2025-11,0,0.4511873350923483,0.43797468354430374,2.08,1.71,0.5634124,0.44614664,0.47844028,0.4456544
21041,2025-11,1,0.41818181818181815,0.3832923832923833,2.24,1.61,0.32971835,0.38241184,0.4756148,0.39536148
21042,2025-11,1,0.5680628272251308,0.5746835443037974,1.65,2.17,0.560452,0.46286216,0.50320876,0.5361433
21043,2025-11,1,0.45844504021447724,0.4231738035264484,2.02,1.71,0.47386676,0.4614202,0.48043245,0.46229506
21044,2025-11,1,0.4162303664921466,0.3882063882063882,2.23,1.59,0.3769704,0.4308837,0.4466301,0.40735093
21045,2025-11,1,0.5519999999999999,0.5295629820051414,1.68,2.07,0.5043757,0.41768497,0.44198674,0.561808
21046,2025-11,0,0.577023498694517,0.5778894472361809,1.62,2.21,0.58527094,0.5837562,0.56546694,0.583727
21047,2025-11,1,0.6096938775510204,0.6213592233009708,1.53,2.39,0.54108346,0.6013589,0.60275584,0.6461599
21048,2025-11,1,0.6395061728395062,0.6210268948655256,1.46,2.59,0.66951954,0.61251765,0.61300725,0.6147432
21049,2025-11,1,0.6240601503759399,0.6123456790123457,1.5,2.49,0.5889891,0.6954006,0.5999559,0.667958
21050,2025-11,1,0.5854922279792746,0.6346153846153846,1.6,2.26,0.54265153,0.6939523,0.6725813,0.62032634
21051,2025-11,1,0.6240601503759399,0.6541176470588235,1.5,2.49,0.6200345,0.6029018,0.6307858,0.60682046
21052,2025-11,0,0.40826873385012924,0.3985148514851485,2.29,1.58,0.5404879,0.4530869,0.49531206,0.4359011
21053,2025-11,1,0.41085271317829464,0.3950617283950617,2.28,1.59,0.46422425,0.38269433,0.41619286,0.406435
21054,2025-11,1,0.6206030150753769,0.5975,1.51,2.47,0.59799635,0.5489531,0.6115061,0.66932917
21055,2025-11,0,0.53315649867374,0.565989847715736,1.76,2.01,0.5060081,0.5928603,0.5928092,0.56747377
21056,2025-11,1,0.6995515695067265,0.6898876404494382,1.34,3.12,0.67116964,0.58379894,0.6628589,0.69477683
21057,2025-11,0,0.5567282321899736,0.5345268542199487,1.68,2.11,0.50761086,0.48502693,0.5173315,0.55932915
21058,2025-11,1,0.5703125,0.5732323232323232,1.65,2.19,0.63189995,0.5754126,0.5067664,0.5502169
21059,2025-11,1,0.5590551181102362,0.5459183673469388,1.68,2.13,0.5172101,0.55035466,0.5209831,0.566332
21060,2025-11,0,0.4296875,0.4552429667519181,2.19,1.65,0.39995828,0.47326636,0.44673437,0.43220916
21061,2025-11,1,0.6136363636363636,0.5879396984924623,1.53,2.43,0.6736932,0.57287693,0.5137213,0.5806776
21062,2025-11,0,0.45721925133689845,0.4717948717948718,2.03,1.71,0.45750394,0.4734645,0.4773454,0.48582205
21063,2025-11,0,0.4721485411140583,0.4974358974358974,1.99,1.78,0.5472952,0.48546258,0.45197564,0.45293587
21064,2025-11,1,0.5643044619422573,0.58,1.66,2.15,0.4990781,0.5997929,0.57972467,0.59306085
21065,2025-11,1,0.5590551181102362,0.6004962779156326,1.68,2.13,0.44821405,0.4638381,0.5194112,0.53973734
21066,2025-11,1,0.4312169312169312,0.4231738035264484,2.15,1.63,0.46452752,0.436623,0.45170203,0.43914342
21067,2025-11,1,0.4851752021563342,0.47557840616966585,1.91,1.8,0.39190063,0.42117816,0.36324412,0.45126432
21068,2025-11,0,0.42558746736292424,0.42211055276381915,2.2,1.63,0.55392265,0.47336015,0.48190752,0.44945621
21069,2025-11,0,0.5833333333333334,0.6083743842364532,1.6,2.24,0.6050918,0.6274508,0.5797478,0.58933604
21070,2025-11,0,0.37157107231920194,0.34345794392523366,2.52,1.49,0.48683333,0.49360713,0.5015418,0.33878303
21071,2025-11,1,0.6361386138613861,0.6370192307692307,1.47,2.57,0.5244544,0.61616856,0.6146054,0.6710721
21072,2025-11,0,0.7105263157894737,0.7096774193548387,1.32,3.24,0.71593964,0.69246006,0.6711795,0.7398528
21073,2025-11,0,0.448,0.434010152284264,2.07,1.68,0.45741105,0.407054,0.44172278,0.43950638
21074,2025-11,0,0.5066666666666666,0.4540816326530612,1.85,1.9,0.54839087,0.593183,0.66816217,0.56155074
21075,2025-11,1,0.40519480519480516,0.39259259259259255,2.29,1.56,0.41249055,0.46819228,0.38797718,0.47213787
21076,2025-11,1,0.4523809523809524,0.4242424242424242,2.07,1.71,0.34351784,0.42018947,0.4925255,0.4631029
21077,2025-11,1,0.37688442211055284,0.3901234567901235,2.48,1.5,0.49001068,0.41462487,0.43930307,0.38357443
21078,2025-11,1,0.44356955380577423,0.45153061224489793,2.12,1.69,0.41275388,0.4684156,0.4318593,0.40996608
21079,2025-11,1,0.5305039787798408,0.4871794871794872,1.77,2.0,0.64451504,0.6402663,0.6170144,0.54270405
21080,2025-11,0,0.35049019607843135,0.3125,2.65,1.43,0.46424446,0.3880088,0.44868335,0.38300133
21081,2025-11,0,0.4880000000000001,0.4757033248081842,1.92,1.83,0.43993297,0.49010873,0.49904308,0.5070728
21082,2025-11,1,0.5226666666666666,0.5447570332480818,1.79,1.96,0.49729052,0.51679885,0.4788681,0.50790906
21083,2025-11,0,0.4746666666666666,0.48205128205128206,1.97,1.78,0.33966216,0.44788283,0.47755718,0.49068412
21084,2025-11,0,0.46419098143236076,0.43291139240506327,2.02,1.75,0.42724457,0.5340968,0.49925676,0.47786003
21085,2025-11,1,0.5669291338582677,0.5447570332480818,1.65,2.16,0.61889714,0.5674161,0.53425634,0.57768124
21086,2025-11,0,0.43421052631578944,0.35714285714285715,2.15,1.65,0.47241083,0.4311437,0.44438243,0.43204418
21087,2025-11,0,0.445910290237467,0.37804878048780494,2.1,1.69,0.4490893,0.49566954,0.519231,0.47721785
21088,2025-11,0,0.4350132625994695,0.4564102564102564,2.13,1.64,0.60548025,0.4923714,0.47626337,0.4670592
21089,2025-11,0,0.5396825396825397,0.526854219948849,1.74,2.04,0.5244876,0.51172733,0.49090537,0.537783
21090,2025-11,1,0.4145077720207254,0.39108910891089105,2.26,1.6,0.45560437,0.397188,0.4168219,0.3871768
21091,2025-11,1,0.4535809018567639,0.5051282051282052,2.06,1.71,0.50753224,0.40599298,0.50052375,0.45877805
21092,2025-11,1,0.421875,0.41854636591478694,2.22,1.62,0.39330786,0.3901951,0.42443442,0.41641426
21093,2025-11,1,0.49595687331536387,,1.87,1.84,0.37245977,0.3807261,0.4481811,0.4962561
21094,2025-11,0,0.33571428571428574,0.34433962264150947,2.79,1.41,0.40737563,0.36177975,0.39218536,0.32422826
21095,2025-11,0,0.4506666666666666,0.45268542199488493,2.06,1.69,0.48855266,0.43108398,0.38542837,0.40416437
21096,2025-11,0,0.496,0.5,1.89,1.86,0.41524887,0.40818587,0.48339352,0.48047385
21097,2025-11,0,0.6570048309178744,0.642685851318945,1.42,2.72,0.696046,0.680842,0.66845286,0.6997689
21098,2025-11,0,0.5654450261780105,0.6039603960396039,1.66,2.16,0.5542285,0.5995287,0.59075624,0.61023086
21099,2025-11,1,0.753968253968254,0.7293388429752066,1.24,3.8,0.6253343,0.7357526,0.738029,0.7912483
21100,2025-11,1,0.6116751269035533,0.6049382716049383,1.53,2.41,0.43047875,0.5068965,0.54414654,0.63662386
21101,2025-11,1,0.5079787234042553,0.46410256410256406,1.85,1.91,0.4444394,0.4853228,0.48133612,0.4588949
21102,2025-11,0,0.510752688172043,0.502577319587629,1.82,1.9,0.46379876,0.5226315,0.5219201,0.5461854
21103,2025-11,0,0.41732283464566927,0.45897435897435895,2.22,1.59,0.45820218,0.45857748,0.48434177,0.43675694
21104,2025-11,0,0.45187165775401067,0.4170854271356784,2.05,1.69,0.52695477,0.51106215,0.5110177,0.44561824
21105,2025-11,0,0.45721925133689845,0.46272493573264784,2.03,1.71,0.5399795,0.5991871,0.5472771,0.46290907
21106,2025-11,0,0.5654450261780105,0.5786802030456853,1.66,2.16,0.6075152,0.59571254,0.64837265,0.5508307
21107,2025-11,0,0.4523809523809524,0.4652956298200514,2.07,1.71,0.52753055,0.49308974,0.46889406,0.48130617
21108,2025-11,1,0.6917808219178082,0.6666666666666666,1.35,3.03,0.5714506,0.571869,0.6024653,0.6810609
21109,2025-11,1,0.3848101265822785,0.39408866995073893,2.43,1.52,0.44678754,0.46566397,0.4090913,0.36628503
21110,2025-11,0,0.6161616161616161,0.6204379562043796,1.52,2.44,0.5073734,0.61706936,0.59585583,0.6415569
21111,2025-11,1,0.5039787798408488,0.5242966751918159,1.87,1.9,0.4280526,0.3959337,0.42715788,0.46738863
21112,2025-11,1,0.4787234042553191,0.5089514066496164,1.96,1.8,0.53995365,0.47797075,0.45910102,0.47562784
21113,2025-11,1,0.48010610079575594,0.48337595907928377,1.96,1.81,0.40695637,0.45363396,0.52220136,0.48306522
21114,2025-11,1,0.6180904522613065,0.6720554272517322,1.52,2.46,0.5505783,0.6129614,0.63987386,0.60688317
21115,2025-11,1,0.5278514588859416,0.5280612244897959,1.78,1.99,0.6001436,0.60517985,0.58948123,0.5579635
21116,2025-11,0,0.36318407960199,0.337962962962963,2.56,1.46,0.3607007,0.33343062,0.33579007,0.34652323
21117,2025-11,1,0.6010230179028133,0.6024691358024691,1.56,2.35,0.56799686,0.5480094,0.5718173,0.6120675
21118,2025-11,0,0.6610576923076923,0.6750572082379863,1.41,2.75,0.6748401,0.6612091,0.6361038,0.65796673
21119,2025-11,0,0.445910290237467,0.4552429667519181,2.1,1.69,0.40861624,0.44055015,0.48785323,0.44723424
21120,2025-11,1,0.5240641711229947,0.5535714285714286,1.78,1.96,0.59816635,0.6046646,0.6003326,0.52249247
21121,2025-11,0,0.5186170212765957,0.48593350383631717,1.81,1.95,0.39768165,0.51077974,0.48313427,0.5797599
21122,2025-11,1,0.34866828087167073,0.3146067415730337,2.69,1.44,0.45066857,0.42254934,0.4647089,0.34007105
21123,2025-11,0,0.41558441558441556,0.43291139240506327,2.25,1.6,0.327477,0.3689403,0.42868978,0.41442066
21124,2025-11,1,0.49202127659574474,0.5975,1.91,1.85,0.67708784,0.545318,0.573237,0.45190462
21125,2025-11,0,0.42368421052631583,0.43147208121827413,2.19,1.61,0.4986689,0.5428353,0.4818693,0.44053927
21126,2025-11,0,0.47580645161290325,0.44757033248081834,1.95,1.77,0.49270716,0.41175967,0.41482106,0.4376851
21127,2025-11,1,0.5437665782493368,0.5634517766497462,1.72,2.05,0.54652256,0.50525475,0.4856163,0.5328161
21128,2025-11,1,0.48,0.5435897435897437,1.95,1.8,0.6138981,0.5179362,0.46389562,0.45843562
21129,2025-11,1,0.3620689655172414,0.3522458628841607,2.59,1.47,0.4862184,0.374287,0.43679437,0.37643522
21130,2025-11,0,0.544973544973545,0.6157635467980296,1.72,2.06,0.45011768,0.447493,0.64666766,0.613608
21131,2025-11,0,0.5066666666666666,0.5102564102564103,1.85,1.9,0.58079386,0.4933878,0.47974515,0.52487934
21132,2025-11,0,0.38190954773869346,0.33103448275862074,2.46,1.52,0.44521874,0.45840988,0.4732232,0.36767772
21133,2025-11,1,0.5080213903743315,0.5063938618925831,1.84,1.9,0.53032285,0.5334365,0.47812977,0.5284258
21134,2025-11,0,0.49061662198391415,0.46803069053708446,1.9,1.83,0.5469107,0.49546522,0.5243098,0.5397253
21135,2025-11,0,0.5053475935828876,0.49104859335038353,1.85,1.89,0.5706195,0.44748658,0.49669018,0.51523286
21136,2025-11,0,0.6737089201877935,0.698901098901099,1.39,2.87,0.57198036,0.66709435,0.6781079,0.73159283
21137,2025-11,1,0.5162162162162162,0.502577319587629,1.79,1.91,0.48624688,0.43516546,0.44271475,0.49721232
21138,2025-11,1,0.37373737373737376,0.3686746987951807,2.48,1.48,0.43406114,0.42092848,0.44282645,0.36693776
21139,2025-11,1,0.44266666666666665,0.4717948717948718,2.09,1.66,0.60490316,0.5158694,0.48783264,0.535791
21140,2025-11,1,0.5488126649076518,0.5558375634517766,1.71,2.08,0.5569326,0.5159222,0.53449774,0.5604619
21141,2025-11,0,0.526595744680851,0.5321336760925449,1.78,1.98,0.582559,0.5093096,0.46861738,0.4554463
21142,2025-11,1,0.5199999999999999,0.5347043701799487,1.8,1.95,0.41713983,0.5025753,0.48845893,0.5176431
21143,2025-11,0,0.48936170212765967,0.4575835475578406,1.92,1.84,0.5729211,0.49803764,0.51281655,0.4754758
21144,2025-11,0,0.4986666666666667,0.5063938618925831,1.88,1.87,0.53623044,0.53726184,0.5869771,0.5363331
21145,2025-11,0,0.5,0.4923076923076923,1.88,1.88,0.53950375,0.5514805,0.5486758,0.5199448
21146,2025-11,1,0.5146666666666666,0.5319693094629157,1.82,1.93,0.52054805,0.52770346,0.47804895,0.4896121
21147,2025-11,0,0.6206030150753769,0.6219512195121951,1.51,2.47,0.60127103,0.5362185,0.54036987,0.61241657
21148,2025-11,1,0.6126582278481012,0.5707070707070707,1.53,2.42,0.6750218,0.6431997,0.65775764,0.6675754
21149,2025-11,0,0.6412776412776413,0.6319612590799031,1.46,2.61,0.66606647,0.56317186,0.57873017,0.5871054
21150,2025-11,1,0.554089709762533,0.5510204081632654,1.69,2.1,0.6151392,0.55815554,0.55379057,0.5745672
21151,2025-12,1,0.46684350132625996,0.5115089514066496,2.01,1.76,0.48894405,0.5817065,0.59237933,0.44845167
21152,2025-12,0,0.4497354497354497,0.4231738035264484,2.08,1.7,0.46411428,0.4235142,0.42276186,0.4570034
21153,2025-12,1,0.5714285714285715,0.5535714285714286,1.65,2.2,0.56597745,0.5749526,0.5989531,0.60357124
21154,2025-12,0,0.49206349206349204,0.5307692307692307,1.92,1.86,0.5180115,0.5747248,0.5621878,0.49152946
21155,2025-12,1,0.6713615023474179,0.6795454545454547,1.4,2.86,0.7032622,0.61447895,0.59449303,0.65516067
21156,2025-12,1,0.5485564304461943,0.5634517766497462,1.72,2.09,0.5086118,0.53238523,0.53225523,0.5440793
21157,2025-12,0,0.5435356200527705,0.5025641025641026,1.73,2.06,0.5783185,0.63370496,0.5692044,0.5275262
21158,2025-12,1,0.5502645502645503,0.5,1.7,2.08,0.67517525,0.5639435,0.620961,0.5934892
21159,2025-12,1,0.5159574468085106,0.5115089514066496,1.82,1.94,0.5158373,0.5504187,0.5347084,0.51239836
21160,2025-12,0,0.47745358090185674,0.4365482233502538,1.97,1.8,0.44371873,0.5056288,0.46233997,0.43447495
21161,2025-12,0,0.45382585751978893,0.44529262086514,2.07,1.72,0.58700705,0.501042,0.48820725,0.48112184
21162,2025-12,1,0.519893899204244,0.4668367346938776,1.81,1.96,0.4525482,0.47903696,0.54006386,0.49050683
21163,2025-12,0,0.6055979643765903,0.5843828715365239,1.55,2.38,0.5930098,0.62442446,0.5598914,0.61746585
21164,2025-12,0,0.6293532338308457,0.6256038647342995,1.49,2.53,0.46431366,0.5776993,0.58548784,0.6396134
21165,2025-12,0,0.5526315789473685,0.5461538461538462,1.7,2.1,0.49138308,0.5419086,0.5071351,0.55782735
21166,2025-12,0,0.38190954773869346,0.3746958637469587,2.46,1.52,0.45511976,0.39071363,0.43434113,0.38473582
21167,2025-12,0,0.6161616161616161,0.6093366093366094,1.52,2.44,0.5618989,0.55959356,0.52696735,0.631295
21168,2025-12,0,0.5514511873350924,0.5459183673469388,1.7,2.09,0.6434329,0.5981571,0.6087195,0.57593596
21169,2025-12,0,0.5225464190981433,0.48205128205128206,1.8,1.97,0.39897186,0.46534997,0.44246015,0.5101015
21170,2025-12,0,0.37343358395989973,0.35294117647058826,2.5,1.49,0.5340085,0.40452155,0.4485939,0.38093942
21171,2025-12,0,0.44708994708994704,0.4376590330788804,2.09,1.69,0.4344079,0.46060953,0.46129474,0.42078465
21172,2025-12,1,0.6721698113207547,0.7136752136752137,1.39,2.85,0.68057275,0.72518045,0.6930128,0.699465
21173,2025-12,1,0.5319148936170213,0.5685279187817259,1.76,2.0,0.54484206,0.5268227,0.6026622,0.5180787
21174,2025-12,1,0.5729166666666667,0.541025641025641,1.64,2.2,0.57476014,0.48680964,0.5138623,0.5578799
21175,2025-12,1,0.45502645502645506,0.4540816326530612,2.06,1.72,0.45891303,0.38663465,0.44913548,0.4530869
21176,2025-12,1,0.4578947368421053,0.4629156010230179,2.06,1.74,0.39948046,0.41595277,0.45681363,0.3943763
21177,2025-12,1,0.5555555555555556,0.5370843989769821,1.68,2.1,0.43489242,0.5623428,0.5498694,0.56242085
21178,2025-12,0,0.5744125326370757,0.5920398009950248,1.63,2.2,0.4293928,0.4986778,0.51248556,0.5398574
21179,2025-12,1,0.4485488126649077,0.4552429667519181,2.09,1.7,0.56213886,0.48825464,0.47996324,0.45491752
21180,2025-12,1,0.634567901234568,0.6563981042654028,1.48,2.57,0.6331231,0.72757614,0.7352107,0.70516634
21181,2025-12,1,0.5917312661498708,0.6089108910891088,1.58,2.29,0.59039414,0.5628041,0.5949044,0.5770205
21182,2025-12,0,0.5026737967914439,0.4668367346938776,1.86,1.88,0.55431443,0.54728234,0.50833356,0.5357439
21183,2025-12,0,0.4368421052631579,0.44132653061224486,2.14,1.66,0.567873,0.540918,0.5084544,0.44708163
21184,2025-12,1,0.6954545454545454,0.6995614035087718,1.34,3.06,0.74457556,0.60325736,0.60674083,0.72044724
21185,2025-12,1,0.34963325183374083,0.35629453681710216,2.66,1.43,0.45625004,0.41597596,0.43082666,0.39622054
21186,2025-12,0,0.4274406332453826,0.4365482233502538,2.17,1.62,0.4908615,0.42341185,0.4309786,0.4391674
21187,2025-12,0,0.5938303341902313,0.5594936708860759,1.58,2.31,0.57029206,0.58606994,0.5518199,0.59425914
21188,2025-12,0,0.5132978723404255,0.502577319587629,1.83,1.93,0.5477947,0.576929,0.54626936,0.59530103
21189,2025-12,1,0.5066666666666666,0.4552429667519181,1.85,1.9,0.58256567,0.50777614,0.49819803,0.5362986
21190,2025-12,1,0.7083333333333333,0.7154989384288747,1.33,3.23,0.7375851,0.6183074,0.5804253,0.66703486
21191,2025-12,1,0.5013333333333333,0.49487179487179483,1.87,1.88,0.5095805,0.5853677,0.5058779,0.5346652
21192,2025-12,1,0.6578313253012049,0.6142506142506142,1.42,2.73,0.5028616,0.61530066,0.65648556,0.6929039
21193,2025-12,1,0.5202156334231806,0.5064267352185091,1.78,1.93,0.65114677,0.4958248,0.52936274,0.5239942
21194,2025-12,1,0.49202127659574474,0.4846153846153846,1.91,1.85,0.59317315,0.4298407,0.4528633,0.46287268
21195,2025-12,0,0.5865633074935401,0.599502487562189,1.6,2.27,0.5342137,0.61841905,0.62067354,0.6006353
21196,2025-12,1,0.49593495934959353,0.5,1.86,1.83,0.5616492,0.491566,0.47173557,0.5308552
21197,2025-12,0,0.4497354497354497,0.42784810126582273,2.08,1.7,0.5386636,0.42193064,0.4406565,0.47591996
21198,2025-12,0,0.3793969849246231,0.41000000000000003,2.47,1.51,0.348335,0.39337456,0.41273052,0.36993945
21199,2025-12,0,0.43307086614173224,0.41000000000000003,2.16,1.65,0.29050484,0.38707316,0.45515686,0.41503316
21200,2025-12,0,0.6388206388206389,0.6735632183908046,1.47,2.6,0.6214196,0.5846573,0.5541727,0.67554975
21201,2025-12,1,0.3838383838383838,0.328735632183908,2.44,1.52,0.6075917,0.41076174,0.42621598,0.3354667
21202,2025-12,1,0.4656084656084655,0.48593350383631717,2.02,1.76,0.45407137,0.4656846,0.45860434,0.46481022
21203,2025-12,1,0.5669291338582677,0.548469387755102,1.65,2.16,0.60865986,0.5809381,0.56169236,0.600096
21204,2025-12,0,0.5132978723404255,0.4974358974358974,1.83,1.93,0.55854696,0.6441985,0.5216848,0.53775734
21205,2025-12,1,0.4826666666666667,0.48337595907928377,1.94,1.81,0.44974566,0.48302278,0.47261935,0.48776475
21206,2025-12,0,0.48,0.45012787723785164,1.95,1.8,0.4740754,0.4729665,0.47866607,0.51021194
21207,2025-12,0,0.512,0.45384615384615384,1.83,1.92,0.5202058,0.4983818,0.5179364,0.5406413
21208,2025-12,0,0.3848101265822785,0.4601542416452442,2.43,1.52,0.47927618,0.4112289,0.43573293,0.33488092
21209,2025-12,0,0.4350132625994695,0.44642857142857145,2.13,1.64,0.52384204,0.50346065,0.53094524,0.4692369
21210,2025-12,1,0.5039999999999999,0.4656488549618321,1.86,1.89,0.54550874,0.46384162,0.49392384,0.5313903
21211,2025-12,1,0.5148247978436657,0.493573264781491,1.8,1.91,0.54088736,0.46470362,0.5042771,0.5253326
21212,2025-12,1,0.4506666666666666,0.42784810126582273,2.06,1.69,0.4263049,0.4487566,0.49737376,0.47870344
21213,2025-12,0,0.421875,0.40198511166253104,2.22,1.62,0.4679553,0.4130674,0.46278268,0.44872823
21214,2025-12,0,0.4263157894736842,0.420654911838791,2.18,1.62,0.45336923,0.40800795,0.40458995,0.4336296
21215,2025-12,0,0.688787185354691,0.6818181818181818,1.36,3.01,0.5748466,0.5936398,0.66888213,0.6971226
21216,2025-12,1,0.5616797900262467,0.5535714285714286,1.67,2.14,0.4345127,0.4845902,0.5301387,0.5956861
21217,2025-12,0,0.40469973890339433,0.36626506024096384,2.28,1.55,0.50765103,0.4163165,0.43537244,0.4192049
21218,2025-12,0,0.4146981627296588,0.4365482233502538,2.23,1.58,0.59705025,0.4629894,0.4338954,0.40120682
21219,2025-12,0,0.41361256544502617,0.4160401002506265,2.24,1.58,0.44961888,0.4994835,0.49035105,0.3993151
21220,2025-12,0,0.4826666666666667,0.5255102040816326,1.94,1.81,0.4368728,0.43880725,0.43863606,0.4640461
21221,2025-12,1,0.46419098143236076,0.47193877551020413,2.02,1.75,0.5746899,0.46331462,0.46127588,0.4612584
21222,2025-12,1,0.3863636363636363,0.328735632183908,2.43,1.53,0.51093876,0.4183529,0.45060715,0.375112
21223,2025-12,0,0.3848101265822785,0.4231738035264484,2.43,1.52,0.45909366,0.40741628,0.42904443,0.36536717
21224,2025-12,1,0.496,0.4782608695652174,1.89,1.86,0.6652687,0.6102702,0.6036458,0.5248883
21225,2025-12,0,0.3462469733656174,0.3317972350230415,2.7,1.43,0.44284374,0.37535113,0.404481,0.3426517
